Dati meteo storici,,,,
DateTime,Media Temperatura,Temperatura Intervallo,,Media Umidità
,,low,high,
18.08.2024 20:00:00,"24,09","23,2","25,2","74,79"
18.08.2024 21:00:00,"22,96","22,8","23,1","70,43"
18.08.2024 22:00:00,"22,78","22,4",23,"69,53"
18.08.2024 23:00:00,"21,91","21,7","22,2","73,28"
19.08.2024 00:00:00,"22,02","21,8","22,3","72,62"
19.08.2024 01:00:00,"21,45","21,2","21,7","75,35"
19.08.2024 02:00:00,"20,8","20,6","21,1","77,85"
19.08.2024 03:00:00,"20,58","20,2",21,"78,64"
19.08.2024 04:00:00,"20,6","20,2","20,9","79,4"
19.08.2024 05:00:00,"19,95","19,8","20,1","80,94"
19.08.2024 06:00:00,"19,53","19,2","19,8","81,76"
19.08.2024 07:00:00,"19,14",19,"19,2","84,09"
19.08.2024 08:00:00,"19,75",19,"20,6","83,53"
19.08.2024 09:00:00,"20,51","20,2","20,7","82,95"
19.08.2024 10:00:00,"18,79","18,3",20,"96,1"
19.08.2024 11:00:00,"18,95","18,5","19,8","99,35"
19.08.2024 12:00:00,"20,93","20,1",22,"95,65"
19.08.2024 13:00:00,"22,14","21,5","22,6","89,39"
19.08.2024 14:00:00,"22,73","21,8","23,3","88,63"
19.08.2024 15:00:00,"23,23","22,8",24,"83,16"
19.08.2024 16:00:00,"24,23",24,"24,6","78,4"
19.08.2024 17:00:00,"24,65","24,1",25,"75,1"
19.08.2024 18:00:00,"23,69","23,2","24,1","80,87"
19.08.2024 19:00:00,"23,96","23,6","24,2","78,95"
19.08.2024 20:00:00,"22,51","21,8","23,4","86,99"
19.08.2024 21:00:00,"21,65","21,6","21,7","94,23"
19.08.2024 22:00:00,"21,62","21,5","21,7","94,63"
19.08.2024 23:00:00,"21,05","20,8","21,4","95,55"
20.08.2024 00:00:00,"20,85","20,8","21,1","95,74"
20.08.2024 01:00:00,"20,79","20,7","20,9","96,3"
20.08.2024 02:00:00,"20,59","20,5","20,6",98
20.08.2024 03:00:00,"20,54","20,4","20,7","97,81"
20.08.2024 04:00:00,"20,66","20,6","20,7","96,11"
20.08.2024 05:00:00,"20,62","20,5","20,7","97,15"
20.08.2024 06:00:00,"20,46","20,4","20,5","98,25"
20.08.2024 07:00:00,"20,64","20,5","20,8","96,82"
20.08.2024 08:00:00,"21,22","20,8","22,1","94,54"
20.08.2024 09:00:00,"22,76","22,4","23,4","87,67"
20.08.2024 10:00:00,"22,83","22,4","23,7","87,98"
20.08.2024 11:00:00,"23,94","22,6","25,4","86,92"
20.08.2024 12:00:00,"25,78","25,4","26,5","79,56"
20.08.2024 13:00:00,"26,23","25,6","26,8","75,62"
20.08.2024 14:00:00,"26,06","24,7","28,4","77,08"
20.08.2024 15:00:00,"23,81","22,5","27,2","89,41"
20.08.2024 16:00:00,"23,73","23,2","24,7","90,85"
20.08.2024 17:00:00,"26,5","25,2","27,5","79,36"
20.08.2024 18:00:00,"26,61","25,8","27,8","73,71"
20.08.2024 19:00:00,"24,47",24,"25,5","80,85"
20.08.2024 20:00:00,"23,62","22,5","24,5","84,91"
20.08.2024 21:00:00,"22,41","22,2","22,6","90,82"
20.08.2024 22:00:00,"22,28","22,1","22,4","90,94"
20.08.2024 23:00:00,"21,99","21,9","22,1","89,63"
21.08.2024 00:00:00,"21,77","21,6",22,"89,04"
21.08.2024 01:00:00,"21,51","21,4","21,7","89,19"
21.08.2024 02:00:00,"21,29","21,2","21,4","89,14"
21.08.2024 03:00:00,"21,23","21,2","21,3","88,53"
21.08.2024 04:00:00,"21,25","21,2","21,3","87,48"
21.08.2024 05:00:00,"20,97","20,9","21,1","88,05"
21.08.2024 06:00:00,"21,02","20,9","21,1","87,31"
21.08.2024 07:00:00,"21,28","21,1","21,5","86,24"
21.08.2024 08:00:00,"22,58","21,5","23,8","82,25"
21.08.2024 09:00:00,"25,35","24,1","26,9","74,07"
21.08.2024 10:00:00,"28,78","27,2","29,7","63,69"
21.08.2024 11:00:00,"30,87",30,"31,8","55,8"
21.08.2024 12:00:00,"32,18","31,9","32,8","50,74"
21.08.2024 13:00:00,"32,94","32,7","33,1","47,74"
21.08.2024 14:00:00,"32,92","32,1","33,5","46,01"
21.08.2024 15:00:00,"33,24","32,6","33,6","45,24"
21.08.2024 16:00:00,"33,54","33,4","33,7","42,59"
21.08.2024 17:00:00,"33,39","33,1","33,7","43,51"
21.08.2024 18:00:00,"32,67",32,"33,3","45,37"
21.08.2024 19:00:00,"30,92","28,3",32,"49,71"
21.08.2024 20:00:00,"26,85",26,"27,8","61,97"
21.08.2024 21:00:00,"26,05","25,3","26,8","66,28"
21.08.2024 22:00:00,"24,42","23,5","25,3","73,53"
21.08.2024 23:00:00,"22,8","22,2","23,4","81,89"
22.08.2024 00:00:00,"21,65","21,3",22,"86,9"
22.08.2024 01:00:00,"21,13","20,9","21,3","88,09"
22.08.2024 02:00:00,"20,7","20,4","20,8","89,24"
22.08.2024 03:00:00,"20,08","19,9","20,3","91,01"
22.08.2024 04:00:00,"20,15",20,"20,2","89,67"
22.08.2024 05:00:00,"19,95","19,6","20,6","89,13"
22.08.2024 06:00:00,"20,57","20,4","20,7","83,91"
22.08.2024 07:00:00,"19,89","19,7","20,3","87,45"
22.08.2024 08:00:00,"21,33",20,"23,3","81,83"
22.08.2024 09:00:00,"24,89","23,8","25,9","71,08"
22.08.2024 10:00:00,"27,95","26,3","29,2","62,34"
22.08.2024 11:00:00,"30,04","29,2","30,8","60,88"
22.08.2024 12:00:00,"31,6","31,3",32,"56,06"
22.08.2024 13:00:00,"32,25","31,6","32,8","52,8"
22.08.2024 14:00:00,"33,04","32,4","33,6","49,16"
22.08.2024 15:00:00,"32,55","31,6","33,3","52,11"
22.08.2024 16:00:00,"32,71",32,"33,2","50,92"
22.08.2024 17:00:00,"32,3","32,1","32,5","53,18"
22.08.2024 18:00:00,"31,05","29,9",32,"57,03"
22.08.2024 19:00:00,"28,97","28,2","29,9","62,56"
22.08.2024 20:00:00,"27,31","26,7","28,1","67,38"
22.08.2024 21:00:00,"25,72","24,9","26,6","74,55"
22.08.2024 22:00:00,"24,27","23,9","24,8","81,39"
22.08.2024 23:00:00,"23,61","23,4","23,9","86,22"
23.08.2024 00:00:00,"23,26","23,1","23,4","88,6"
