DateTime,Media_Temperatura,Low_Temp,High_Temp,Media_Umidita,Date,Numero_Insetti
2024-08-02 00:00:00,27.0,"25,7","28,2","55,43",2024-08-02,0
2024-08-03 18:00:00,31.0,"30,9","31,2","47,94",2024-08-03,0
2024-08-09 17:00:00,36.0,"35,4","36,9","40,06",2024-08-09,0
2024-08-09 23:00:00,24.0,"23,4","24,9","74,1",2024-08-09,0
2024-08-12 09:00:00,29.0,"27,5","30,7","54,16",2024-08-12,0
2024-08-19 12:00:00,21.0,"19,9","22,2","95,28",2024-08-19,0
2024-08-21 16:00:00,34.0,"33,5","34,4","41,68",2024-08-21,0
