DateTime,Media_Temperatura,Low_Temp,High_Temp,Media_Umidita,Date,Numero_Insetti
2024-08-01 07:00:00,30.05,"28,3","31,7","50,42",2024-08-01,0
2024-08-01 08:00:00,33.56,"32,2","34,7","44,67",2024-08-01,0
2024-08-01 09:00:00,35.08,"34,7","35,5","43,52",2024-08-01,0
2024-08-01 10:00:00,36.7,"35,7","37,7","40,75",2024-08-01,0
2024-08-01 11:00:00,38.06,"37,8","38,2","38,03",2024-08-01,0
2024-08-01 12:00:00,38.88,"38,5","39,3","34,11",2024-08-01,0
2024-08-01 13:00:00,39.35,39,"39,7","32,28",2024-08-01,0
2024-08-01 14:00:00,39.15,"38,6","39,6","32,54",2024-08-01,0
2024-08-01 15:00:00,38.05,"37,5","38,4","33,83",2024-08-01,0
2024-08-01 16:00:00,36.88,"35,8","37,4","29,75",2024-08-01,0
2024-08-01 17:00:00,34.93,34,"35,7","24,81",2024-08-01,0
2024-08-01 18:00:00,33.4,"32,5","34,3","24,07",2024-08-01,0
2024-08-01 19:00:00,31.36,"30,7","32,3","26,96",2024-08-01,0
2024-08-01 20:00:00,30.04,"29,5","30,6","29,53",2024-08-01,0
2024-08-01 21:00:00,28.91,"28,3","29,5","31,23",2024-08-01,0
2024-08-01 22:00:00,26.91,"25,5","28,3","57,55",2024-08-01,0
2024-08-01 23:00:00,24.98,24,"25,6","74,93",2024-08-01,0
2024-08-02 00:00:00,23.11,"22,6","23,8","83,47",2024-08-02,0
2024-08-02 01:00:00,22.34,"22,1","22,5","87,76",2024-08-02,0
2024-08-02 02:00:00,21.95,"21,8","22,2","89,44",2024-08-02,0
2024-08-02 03:00:00,21.55,"20,9",22,"86,34",2024-08-02,0
2024-08-02 04:00:00,20.54,"20,1","20,9","82,64",2024-08-02,0
2024-08-02 05:00:00,21.11,"20,5","21,8","85,85",2024-08-02,0
2024-08-02 06:00:00,23.51,22,"24,9","77,57",2024-08-02,0
2024-08-02 07:00:00,26.98,"25,1","28,5","67,55",2024-08-02,0
2024-08-02 08:00:00,29.85,"28,5","31,5","56,52",2024-08-02,0
2024-08-02 09:00:00,31.62,"31,1","32,5","48,41",2024-08-02,0
2024-08-02 10:00:00,33.45,"32,7","34,6","43,39",2024-08-02,0
2024-08-02 11:00:00,35.09,34,"35,7","40,54",2024-08-02,0
2024-08-02 12:00:00,36.09,"35,4","36,8","39,05",2024-08-02,0
2024-08-02 13:00:00,36.79,"36,5","37,2","38,38",2024-08-02,0
2024-08-02 14:00:00,36.92,"36,3","37,3","38,33",2024-08-02,0
2024-08-02 15:00:00,33.2,"31,6","35,7","49,75",2024-08-02,0
2024-08-02 16:00:00,32.72,"31,7","33,4","54,33",2024-08-02,0
2024-08-02 17:00:00,30.13,"29,2","31,7","59,88",2024-08-02,0
2024-08-02 18:00:00,28.55,"27,6","29,3","64,62",2024-08-02,0
2024-08-02 19:00:00,26.83,"26,4","27,4","70,55",2024-08-02,0
2024-08-02 20:00:00,25.6,"25,2","26,3","75,35",2024-08-02,0
2024-08-02 21:00:00,24.87,"24,5","25,3","76,76",2024-08-02,0
2024-08-02 22:00:00,24.42,"24,2","24,8","79,93",2024-08-02,0
2024-08-02 23:00:00,24.15,"23,8","24,5","81,8",2024-08-02,0
2024-08-03 00:00:00,24.03,"23,7","24,3","83,68",2024-08-03,0
2024-08-03 01:00:00,23.68,"23,3","23,9","84,87",2024-08-03,0
2024-08-03 02:00:00,23.23,"23,1","23,3","87,31",2024-08-03,0
2024-08-03 03:00:00,22.97,"22,8","23,2","88,52",2024-08-03,0
2024-08-03 04:00:00,23.08,"22,8","23,3","88,19",2024-08-03,0
2024-08-03 05:00:00,23.55,"23,3","24,3","88,09",2024-08-03,0
2024-08-03 06:00:00,25.66,"24,5","27,3","79,61",2024-08-03,0
2024-08-03 07:00:00,29.0,"27,6","30,3","65,66",2024-08-03,0
2024-08-03 08:00:00,30.98,"30,2","31,7","58,08",2024-08-03,0
2024-08-03 09:00:00,31.29,"30,3",32,"59,43",2024-08-03,0
2024-08-03 10:00:00,29.25,"26,7","32,1","57,85",2024-08-03,0
2024-08-03 11:00:00,24.24,"22,6","26,4","69,8",2024-08-03,0
2024-08-03 12:00:00,24.83,"24,4","25,6","70,53",2024-08-03,0
2024-08-03 13:00:00,26.33,"25,5","27,7","66,38",2024-08-03,0
2024-08-03 14:00:00,28.59,"27,4","30,5","59,36",2024-08-03,0
2024-08-03 15:00:00,30.49,"29,9",31,"50,72",2024-08-03,0
2024-08-03 16:00:00,30.77,"30,4","31,2","47,95",2024-08-03,0
2024-08-03 17:00:00,29.33,"27,3","30,5","52,72",2024-08-03,0
2024-08-03 18:00:00,25.71,"25,3","26,6","63,74",2024-08-03,0
2024-08-03 19:00:00,24.64,"23,8","25,4","69,1",2024-08-03,0
2024-08-03 20:00:00,22.86,"22,5","23,6","76,35",2024-08-03,0
2024-08-03 21:00:00,21.95,"21,5","22,6","82,4",2024-08-03,0
2024-08-03 22:00:00,21.26,"20,9","21,5","85,95",2024-08-03,0
2024-08-03 23:00:00,20.68,"20,4","20,9","88,16",2024-08-03,0
2024-08-04 00:00:00,20.84,"20,5",21,"87,31",2024-08-04,0
2024-08-04 01:00:00,20.55,"19,8","21,1","87,23",2024-08-04,0
2024-08-04 02:00:00,19.45,"19,3","19,6","91,85",2024-08-04,0
2024-08-04 03:00:00,20.03,"19,7","20,3","88,32",2024-08-04,0
2024-08-04 04:00:00,19.17,19,"19,6","91,12",2024-08-04,0
2024-08-04 05:00:00,20.18,"19,2","20,8","86,57",2024-08-04,0
2024-08-04 06:00:00,22.17,"20,7","24,1","80,01",2024-08-04,0
2024-08-04 07:00:00,25.71,"24,5","28,2","66,99",2024-08-04,0
2024-08-04 08:00:00,29.93,"28,5","31,1","56,24",2024-08-04,0
2024-08-04 09:00:00,32.07,"31,6","32,7","47,95",2024-08-04,0
2024-08-04 10:00:00,33.25,"32,3",34,"42,16",2024-08-04,0
2024-08-04 11:00:00,34.41,"34,1","35,1","39,95",2024-08-04,0
2024-08-04 12:00:00,34.8,"34,5","35,1","39,19",2024-08-04,0
2024-08-04 13:00:00,35.24,35,"35,4","37,18",2024-08-04,0
2024-08-04 14:00:00,35.21,"34,6","35,7","36,93",2024-08-04,0
2024-08-04 15:00:00,34.08,"33,5","34,8","38,94",2024-08-04,0
2024-08-04 16:00:00,33.29,"32,9","33,5","35,45",2024-08-04,0
2024-08-04 17:00:00,31.3,"30,7","32,5","38,09",2024-08-04,0
2024-08-04 18:00:00,29.08,"27,8","30,5","42,76",2024-08-04,0
2024-08-04 19:00:00,26.38,"25,9","27,5","52,14",2024-08-04,0
2024-08-04 20:00:00,24.97,24,"25,8","56,98",2024-08-04,0
2024-08-04 21:00:00,23.21,"22,6","23,8","64,4",2024-08-04,0
2024-08-04 22:00:00,21.97,"21,7","22,4","70,35",2024-08-04,0
2024-08-05 00:00:00,21.44,"21,3","21,8","72,66",2024-08-05,0
2024-08-05 01:00:00,20.91,"20,7","21,3","75,05",2024-08-05,0
2024-08-05 02:00:00,20.75,"20,6","20,8","74,76",2024-08-05,0
2024-08-05 03:00:00,20.6,"20,5","20,7","73,25",2024-08-05,0
2024-08-05 04:00:00,20.61,"20,3","20,9","70,06",2024-08-05,0
2024-08-05 05:00:00,20.15,"19,7","20,3","70,48",2024-08-05,0
2024-08-05 06:00:00,19.85,"19,5","20,2","69,94",2024-08-05,0
2024-08-05 07:00:00,19.97,"19,8","20,4","70,04",2024-08-05,0
2024-08-05 08:00:00,22.7,"20,7","24,8","60,24",2024-08-05,0
2024-08-05 09:00:00,26.93,"25,2","28,9","47,13",2024-08-05,0
2024-08-05 10:00:00,31.05,"29,4","32,8","41,41",2024-08-05,0
2024-08-05 11:00:00,33.71,"33,3","34,3","37,89",2024-08-05,0
2024-08-05 12:00:00,34.65,"34,3","35,3","35,25",2024-08-05,0
2024-08-05 13:00:00,35.41,"34,9",36,"32,66",2024-08-05,0
2024-08-05 14:00:00,36.43,36,"36,9","30,82",2024-08-05,0
2024-08-05 15:00:00,36.67,"36,3","37,1","30,63",2024-08-05,0
2024-08-05 16:00:00,35.85,"35,1","36,6","35,4",2024-08-05,0
2024-08-05 17:00:00,34.75,34,"35,4","37,75",2024-08-05,0
2024-08-05 18:00:00,33.52,33,"34,3","39,39",2024-08-05,0
2024-08-05 19:00:00,31.92,"31,2","32,8","43,23",2024-08-05,0
2024-08-05 20:00:00,29.61,"28,1",31,"50,44",2024-08-05,0
2024-08-05 21:00:00,26.99,"26,5","27,9","60,68",2024-08-05,0
2024-08-05 22:00:00,25.83,"25,2","26,4","66,84",2024-08-05,0
2024-08-05 23:00:00,24.56,"24,2","25,1","72,16",2024-08-05,0
2024-08-06 00:00:00,24.16,"23,8","24,4","72,69",2024-08-06,0
2024-08-06 01:00:00,23.41,"23,2","23,6","75,4",2024-08-06,0
2024-08-06 02:00:00,22.85,"22,6",23,"77,29",2024-08-06,0
2024-08-06 03:00:00,22.7,"22,3","22,9","77,27",2024-08-06,0
2024-08-06 04:00:00,21.88,"21,8","22,1","80,69",2024-08-06,0
2024-08-06 05:00:00,21.52,"21,2","21,7","82,23",2024-08-06,0
2024-08-06 06:00:00,21.11,21,"21,2","84,11",2024-08-06,0
2024-08-06 07:00:00,21.59,"21,3","22,2","82,19",2024-08-06,0
2024-08-06 08:00:00,24.25,"22,5","26,3","73,05",2024-08-06,0
2024-08-06 09:00:00,28.09,"26,5","29,8","59,96",2024-08-06,0
2024-08-06 10:00:00,31.5,"30,3","33,1","53,04",2024-08-06,0
2024-08-06 11:00:00,33.58,"33,4","33,7","46,48",2024-08-06,0
2024-08-06 12:00:00,34.6,"33,7","35,2","44,13",2024-08-06,0
2024-08-06 13:00:00,35.71,"35,2","36,1","40,35",2024-08-06,0
2024-08-06 14:00:00,36.27,"35,8","36,9","36,62",2024-08-06,0
2024-08-06 15:00:00,36.65,"35,9","37,2","36,35",2024-08-06,0
2024-08-06 16:00:00,36.03,"35,3","36,5","37,48",2024-08-06,0
2024-08-06 17:00:00,34.96,"33,7","35,4","38,21",2024-08-06,0
2024-08-06 18:00:00,32.82,"30,8","34,3","41,23",2024-08-06,0
2024-08-06 19:00:00,30.13,"29,6","30,6","48,47",2024-08-06,0
2024-08-06 20:00:00,29.23,"28,2","29,7","51,35",2024-08-06,0
2024-08-06 21:00:00,27.01,"26,5",28,"56,68",2024-08-06,0
2024-08-06 22:00:00,26.05,"25,2","26,9","59,47",2024-08-06,0
2024-08-06 23:00:00,24.97,"24,7","25,3","64,05",2024-08-06,0
2024-08-07 00:00:00,24.03,"23,3","24,7","70,34",2024-08-07,0
2024-08-07 01:00:00,23.02,"22,9","23,3","75,33",2024-08-07,0
2024-08-07 02:00:00,23.11,"22,9","23,3","74,9",2024-08-07,0
2024-08-07 03:00:00,22.78,"22,4","23,2","75,56",2024-08-07,0
2024-08-07 04:00:00,22.63,"22,3","22,9","76,61",2024-08-07,0
2024-08-07 05:00:00,22.23,"21,8","22,7","78,91",2024-08-07,0
2024-08-07 06:00:00,22.07,"21,8","22,3","80,26",2024-08-07,0
2024-08-07 07:00:00,22.37,22,"22,9","80,86",2024-08-07,0
2024-08-07 08:00:00,24.62,"23,1","26,3","73,15",2024-08-07,0
2024-08-07 09:00:00,28.23,"26,6","29,7","60,75",2024-08-07,0
2024-08-07 10:00:00,31.4,"30,1","33,1","50,31",2024-08-07,0
2024-08-07 11:00:00,33.88,"33,4","34,4","42,66",2024-08-07,0
2024-08-07 12:00:00,35.28,"34,4","36,5","40,38",2024-08-07,0
2024-08-07 13:00:00,36.61,"35,4","37,4","37,89",2024-08-07,0
2024-08-07 14:00:00,35.15,"34,2","36,5","40,25",2024-08-07,0
2024-08-07 15:00:00,37.42,"36,2","38,1","36,86",2024-08-07,0
2024-08-07 16:00:00,33.85,"32,8","35,1","43,47",2024-08-07,0
2024-08-07 17:00:00,32.13,"30,9","34,9","46,82",2024-08-07,0
2024-08-07 18:00:00,30.19,"29,5","30,8","52,28",2024-08-07,0
2024-08-07 19:00:00,28.73,"28,2","29,4","57,4",2024-08-07,0
2024-08-07 20:00:00,26.86,"22,1","28,2","62,71",2024-08-07,0
2024-08-07 21:00:00,19.7,"19,1","21,4","92,55",2024-08-07,0
2024-08-07 22:00:00,19.45,"19,3","19,5","98,14",2024-08-07,0
2024-08-07 23:00:00,19.3,"19,2","19,4","98,51",2024-08-07,0
2024-08-08 00:00:00,19.38,"19,2","19,7","96,39",2024-08-08,0
2024-08-08 01:00:00,19.58,"19,1","19,8","92,96",2024-08-08,0
2024-08-08 02:00:00,19.06,"18,9","19,5","94,7",2024-08-08,0
2024-08-08 03:00:00,18.87,"18,7","19,4","94,29",2024-08-08,0
2024-08-08 04:00:00,18.35,18,"18,7","94,76",2024-08-08,0
2024-08-08 05:00:00,18.0,"17,8","18,2","94,72",2024-08-08,0
2024-08-08 06:00:00,17.86,"17,6","18,2","93,22",2024-08-08,0
2024-08-08 07:00:00,18.44,"18,2",19,"88,77",2024-08-08,0
2024-08-08 08:00:00,20.92,"19,2",23,"80,56",2024-08-08,0
2024-08-08 09:00:00,24.78,23,"26,2","68,1",2024-08-08,0
2024-08-08 10:00:00,28.25,"26,3","30,4","55,96",2024-08-08,0
2024-08-08 11:00:00,30.58,"30,3",31,"49,12",2024-08-08,0
2024-08-08 12:00:00,31.67,"31,1",32,"45,77",2024-08-08,0
2024-08-08 13:00:00,32.47,"31,9","33,1","44,34",2024-08-08,0
2024-08-08 14:00:00,33.63,"33,2",34,"42,86",2024-08-08,0
2024-08-08 15:00:00,34.32,34,"34,9","40,32",2024-08-08,0
2024-08-08 16:00:00,34.89,"34,6","35,1","38,19",2024-08-08,0
2024-08-08 17:00:00,34.64,"34,4",35,"37,66",2024-08-08,0
2024-08-08 18:00:00,34.35,34,"34,7","39,06",2024-08-08,0
2024-08-08 19:00:00,33.39,"32,5","33,9","41,41",2024-08-08,0
2024-08-08 20:00:00,30.93,"28,6","32,4","47,45",2024-08-08,0
2024-08-08 21:00:00,27.06,"26,6","28,1","61,48",2024-08-08,0
2024-08-08 22:00:00,25.88,"25,1","26,6","68,62",2024-08-08,0
2024-08-08 23:00:00,24.35,"23,8",25,"72,66",2024-08-08,0
2024-08-09 00:00:00,23.42,"23,1","23,6","78,05",2024-08-09,0
2024-08-09 01:00:00,22.6,"22,2","23,1","80,35",2024-08-09,0
2024-08-09 02:00:00,22.02,"21,8","22,4","82,28",2024-08-09,0
2024-08-09 03:00:00,21.51,"21,3","21,7","84,65",2024-08-09,0
2024-08-09 04:00:00,21.81,"21,3","22,3","81,68",2024-08-09,0
2024-08-09 05:00:00,21.58,21,"22,1","81,68",2024-08-09,0
2024-08-09 06:00:00,21.03,"20,5","21,3","84,13",2024-08-09,0
2024-08-09 07:00:00,20.82,"20,5","21,5","86,63",2024-08-09,0
2024-08-09 08:00:00,23.24,"21,7","25,1","77,69",2024-08-09,0
2024-08-09 09:00:00,27.14,"25,5",28,"64,58",2024-08-09,0
2024-08-09 10:00:00,30.33,"28,3","31,8","56,24",2024-08-09,0
2024-08-09 11:00:00,32.46,"31,8","33,2","48,04",2024-08-09,0
2024-08-09 12:00:00,33.92,"33,2","34,6","40,98",2024-08-09,0
2024-08-09 13:00:00,34.92,"34,5","35,4","37,95",2024-08-09,0
2024-08-09 14:00:00,36.19,"35,1","36,9","32,93",2024-08-09,0
2024-08-09 15:00:00,36.92,"36,6","37,3","32,35",2024-08-09,0
2024-08-09 16:00:00,36.81,"36,6",37,"33,62",2024-08-09,0
2024-08-09 17:00:00,36.16,"35,5","36,7","39,16",2024-08-09,0
2024-08-09 18:00:00,34.4,"33,8","35,3","43,19",2024-08-09,0
2024-08-09 19:00:00,32.55,"31,8","33,6","45,2",2024-08-09,0
2024-08-09 20:00:00,30.41,"28,9","31,7","49,54",2024-08-09,0
2024-08-09 21:00:00,27.57,"26,4","28,7","57,92",2024-08-09,0
2024-08-09 22:00:00,25.62,"25,3","26,1","65,31",2024-08-09,0
2024-08-09 23:00:00,24.89,"24,8","25,1","69,48",2024-08-09,0
2024-08-10 00:00:00,24.94,"24,7","25,4","72,45",2024-08-10,0
2024-08-10 01:00:00,24.38,"24,1","24,8","74,55",2024-08-10,0
2024-08-10 02:00:00,23.9,"23,5","24,6","76,61",2024-08-10,0
2024-08-10 03:00:00,23.97,23,"24,5","74,75",2024-08-10,0
2024-08-10 04:00:00,23.15,23,"23,3","75,87",2024-08-10,0
2024-08-10 05:00:00,22.45,22,23,"77,22",2024-08-10,0
2024-08-10 06:00:00,22.16,"21,9","22,8","77,13",2024-08-10,0
2024-08-10 07:00:00,22.27,"21,9","23,4","75,85",2024-08-10,0
2024-08-10 08:00:00,24.87,"23,5","26,3","68,27",2024-08-10,0
2024-08-10 09:00:00,28.67,"26,7","30,1","58,31",2024-08-10,0
2024-08-10 10:00:00,31.79,"30,3","32,8","50,96",2024-08-10,0
2024-08-10 11:00:00,33.67,"32,9","34,5","43,07",2024-08-10,0
2024-08-10 12:00:00,35.71,"34,8","36,3","37,66",2024-08-10,0
2024-08-10 13:00:00,36.35,"36,1","36,9","36,77",2024-08-10,0
2024-08-10 14:00:00,36.99,"36,6","37,3","35,74",2024-08-10,0
2024-08-10 15:00:00,37.12,"36,9","37,3","35,05",2024-08-10,0
2024-08-10 16:00:00,37.4,"37,1","37,7","33,72",2024-08-10,0
2024-08-10 17:00:00,37.19,"36,3","37,7","34,77",2024-08-10,0
2024-08-10 18:00:00,35.74,"34,8","36,3","39,28",2024-08-10,0
2024-08-10 19:00:00,34.0,"32,8","34,9","40,22",2024-08-10,0
2024-08-10 20:00:00,31.12,"29,5","32,6","46,75",2024-08-10,0
2024-08-10 21:00:00,28.45,"27,5","29,2","52,76",2024-08-10,0
2024-08-10 22:00:00,26.59,"26,1","27,2","58,48",2024-08-10,0
2024-08-10 23:00:00,25.36,"24,7",26,"65,84",2024-08-10,0
2024-08-11 00:00:00,24.84,"24,7","25,1","69,46",2024-08-11,0
2024-08-11 01:00:00,24.85,"24,6","25,2","69,25",2024-08-11,0
2024-08-11 02:00:00,24.38,24,"25,2","70,93",2024-08-11,0
2024-08-11 03:00:00,24.72,24,"25,2","68,77",2024-08-11,0
2024-08-11 04:00:00,24.08,"23,9","24,2","70,63",2024-08-11,0
2024-08-11 05:00:00,23.37,"22,8","24,1","72,85",2024-08-11,0
2024-08-11 06:00:00,22.59,"21,8","23,4","75,78",2024-08-11,0
2024-08-11 07:00:00,22.24,"21,8","22,6","78,56",2024-08-11,0
2024-08-11 08:00:00,24.62,"22,8",27,"71,78",2024-08-11,0
2024-08-11 09:00:00,29.08,"27,4","30,7","55,65",2024-08-11,0
2024-08-11 10:00:00,32.67,"31,1","34,1","42,23",2024-08-11,0
2024-08-11 11:00:00,34.57,"33,9","35,6","38,52",2024-08-11,0
2024-08-11 12:00:00,36.23,"35,5","37,2","34,58",2024-08-11,0
2024-08-11 13:00:00,37.33,"36,9","37,9","30,65",2024-08-11,0
2024-08-11 14:00:00,38.05,"37,8","38,4","29,35",2024-08-11,0
2024-08-11 15:00:00,38.44,"38,1","38,8","30,44",2024-08-11,0
2024-08-11 16:00:00,38.25,"37,7","38,8","30,03",2024-08-11,0
2024-08-11 17:00:00,37.65,"36,9","38,4","32,2",2024-08-11,0
2024-08-11 18:00:00,35.68,"34,4","36,8","40,79",2024-08-11,0
2024-08-11 19:00:00,33.67,"33,2","34,3",40,2024-08-11,0
2024-08-11 20:00:00,31.72,"30,1","33,2","44,27",2024-08-11,0
2024-08-11 21:00:00,28.6,"27,5","29,9","53,03",2024-08-11,0
2024-08-11 22:00:00,26.95,"26,3","27,6","58,6",2024-08-11,0
2024-08-11 23:00:00,26.01,"25,7","26,3","64,96",2024-08-11,0
2024-08-12 00:00:00,25.89,"25,7",26,"65,47",2024-08-12,0
2024-08-12 01:00:00,25.97,"25,7","26,3","64,28",2024-08-12,0
2024-08-12 02:00:00,25.71,"25,2","25,9","64,55",2024-08-12,0
2024-08-12 03:00:00,23.75,23,"24,9","71,44",2024-08-12,0
2024-08-12 04:00:00,22.98,"22,8","23,1","74,22",2024-08-12,0
2024-08-12 05:00:00,22.84,"22,3","23,5","73,78",2024-08-12,0
2024-08-12 06:00:00,23.17,"22,6","23,6","70,92",2024-08-12,0
2024-08-12 07:00:00,22.93,"22,5","23,5","71,65",2024-08-12,0
2024-08-12 08:00:00,25.15,"23,7",27,"65,52",2024-08-12,0
2024-08-12 09:00:00,29.43,"27,5","31,4","53,53",2024-08-12,0
2024-08-12 10:00:00,33.35,"31,9","34,6","43,17",2024-08-12,0
2024-08-12 11:00:00,35.03,"34,5","35,3","38,71",2024-08-12,0
2024-08-12 12:00:00,36.66,"35,6","37,2","34,99",2024-08-12,0
2024-08-12 13:00:00,38.06,"37,4","38,4","31,27",2024-08-12,0
2024-08-12 14:00:00,38.75,"38,4","39,1","29,48",2024-08-12,0
2024-08-12 15:00:00,39.54,"39,2","39,9","28,48",2024-08-12,0
2024-08-12 16:00:00,39.82,"39,6","40,1","27,94",2024-08-12,0
2024-08-12 17:00:00,37.98,36,"39,7","30,79",2024-08-12,0
2024-08-12 18:00:00,34.98,"34,2","35,8","36,1",2024-08-12,0
2024-08-12 19:00:00,32.97,"32,1",34,"40,45",2024-08-12,0
2024-08-12 20:00:00,31.18,"29,9","31,9","44,35",2024-08-12,0
2024-08-12 21:00:00,28.91,"27,9","29,8","49,95",2024-08-12,0
2024-08-12 22:00:00,27.67,"27,4",28,"57,14",2024-08-12,0
2024-08-12 23:00:00,27.22,"26,9","27,5","59,02",2024-08-12,0
2024-08-13 00:00:00,26.39,26,"26,9","61,02",2024-08-13,0
2024-08-13 01:00:00,26.0,"25,9","26,1","61,12",2024-08-13,0
2024-08-13 02:00:00,25.93,"25,5","26,2","60,76",2024-08-13,0
2024-08-13 03:00:00,25.38,25,"25,6","62,27",2024-08-13,0
2024-08-13 04:00:00,24.45,"24,1","24,8","65,45",2024-08-13,0
2024-08-13 05:00:00,23.96,23,"24,4","67,38",2024-08-13,0
2024-08-13 06:00:00,22.84,"22,7",23,"71,85",2024-08-13,0
2024-08-13 07:00:00,23.59,"23,3",24,"69,05",2024-08-13,0
2024-08-13 08:00:00,25.18,"23,6","27,4","65,16",2024-08-13,0
2024-08-13 09:00:00,29.93,28,"31,3","51,43",2024-08-13,0
2024-08-13 10:00:00,33.44,"31,6","34,8","44,75",2024-08-13,0
2024-08-13 11:00:00,35.19,"34,6","36,2","41,63",2024-08-13,0
2024-08-13 12:00:00,36.88,"35,9","37,7","37,45",2024-08-13,0
2024-08-13 13:00:00,34.77,"34,2","37,2","41,68",2024-08-13,0
2024-08-13 14:00:00,37.44,"34,6","39,7","35,98",2024-08-13,0
2024-08-13 15:00:00,39.27,39,"39,4","30,66",2024-08-13,0
2024-08-13 16:00:00,37.37,"36,7","38,5","34,55",2024-08-13,0
2024-08-13 17:00:00,37.34,37,"37,8","37,26",2024-08-13,0
2024-08-13 18:00:00,34.38,"31,1","37,7","39,31",2024-08-13,0
2024-08-13 19:00:00,30.14,"29,2",31,43,2024-08-13,0
2024-08-13 20:00:00,29.16,"28,8","29,8","49,48",2024-08-13,0
2024-08-13 21:00:00,28.18,"26,8","29,1","54,95",2024-08-13,0
2024-08-13 22:00:00,26.67,"26,3","27,3","61,85",2024-08-13,0
2024-08-13 23:00:00,25.32,"24,5","26,9","69,65",2024-08-13,0
2024-08-14 00:00:00,26.33,26,"26,6","58,77",2024-08-14,0
2024-08-14 01:00:00,26.52,"26,2","26,7","54,74",2024-08-14,0
2024-08-14 02:00:00,26.53,"26,3","26,9","54,46",2024-08-14,0
2024-08-14 03:00:00,26.69,"26,6","26,8","54,2",2024-08-14,0
2024-08-14 04:00:00,25.38,"23,9","26,7","59,29",2024-08-14,0
2024-08-14 05:00:00,23.11,"22,8","23,5","67,37",2024-08-14,0
2024-08-14 06:00:00,22.81,"22,6","22,9","69,69",2024-08-14,0
2024-08-14 07:00:00,23.35,"22,6","24,2","66,57",2024-08-14,0
2024-08-14 08:00:00,25.65,"24,5","27,4","58,88",2024-08-14,0
2024-08-14 09:00:00,29.38,"27,8","31,4","51,05",2024-08-14,0
2024-08-14 10:00:00,34.05,"31,8",36,"40,76",2024-08-14,0
2024-08-14 11:00:00,35.81,"35,2","36,8","35,27",2024-08-14,0
