DateTime,Media_Temperatura,Low_Temp,High_Temp,Media_Umidita,Date,Numero_Insetti
2024-08-14 05:00:00,22.92,"22,2","23,6","67,47",2024-08-14,0
2024-08-14 06:00:00,22.73,"22,3","23,2","69,66",2024-08-14,0
2024-08-14 07:00:00,23.81,"22,5","25,7","64,87",2024-08-14,0
2024-08-14 08:00:00,27.66,"26,4","29,1","52,85",2024-08-14,0
2024-08-14 09:00:00,31.41,"29,4","33,9","44,9",2024-08-14,0
2024-08-14 10:00:00,34.49,"33,9","35,7","39,12",2024-08-14,0
2024-08-14 11:00:00,35.31,"34,9","35,9","36,38",2024-08-14,0
2024-08-14 12:00:00,36.31,"35,7","37,3","34,25",2024-08-14,0
2024-08-14 13:00:00,36.87,"36,3","37,5","34,21",2024-08-14,0
2024-08-14 14:00:00,37.91,37,"38,8","31,58",2024-08-14,0
2024-08-14 15:00:00,36.47,"35,4","38,1","33,04",2024-08-14,0
2024-08-14 16:00:00,35.54,"32,3","37,8","37,02",2024-08-14,0
2024-08-14 17:00:00,29.04,"25,8","31,7","66,35",2024-08-14,0
2024-08-14 18:00:00,29.81,"27,8","31,7","60,4",2024-08-14,0
2024-08-14 19:00:00,27.41,"27,2","27,6","60,66",2024-08-14,0
2024-08-14 20:00:00,27.45,"26,7","27,9","61,47",2024-08-14,0
2024-08-14 21:00:00,26.18,"25,7","26,4","64,2",2024-08-14,0
2024-08-14 22:00:00,25.37,"24,3","26,2","62,8",2024-08-14,0
2024-08-14 23:00:00,24.31,"24,1","24,7","65,56",2024-08-14,0
2024-08-15 00:00:00,24.41,"24,2","24,8","62,68",2024-08-15,0
2024-08-15 01:00:00,23.65,"23,4","24,1","68,37",2024-08-15,0
2024-08-15 02:00:00,23.05,"22,8","23,4","73,7",2024-08-15,0
2024-08-15 03:00:00,21.63,21,"22,6","82,81",2024-08-15,0
2024-08-15 04:00:00,21.27,21,"21,5",85,2024-08-15,0
2024-08-15 05:00:00,21.23,"20,9","21,8","85,52",2024-08-15,0
2024-08-15 06:00:00,20.59,20,"21,5","88,46",2024-08-15,0
2024-08-15 07:00:00,21.27,"20,1","22,7","86,33",2024-08-15,0
2024-08-15 08:00:00,24.83,"23,3","25,8","73,41",2024-08-15,0
2024-08-15 09:00:00,27.64,26,"29,4","62,23",2024-08-15,0
2024-08-15 10:00:00,29.66,"28,9","30,6","54,38",2024-08-15,0
2024-08-15 11:00:00,30.97,"30,5","31,4","50,3",2024-08-15,0
2024-08-15 12:00:00,32.26,"31,4","33,1","45,99",2024-08-15,0
2024-08-15 13:00:00,32.93,"32,5","33,3","45,13",2024-08-15,0
2024-08-15 14:00:00,32.93,"32,6","33,2","46,07",2024-08-15,0
2024-08-15 15:00:00,32.66,"32,1","33,4","45,08",2024-08-15,0
2024-08-15 16:00:00,31.38,"30,5",32,"48,91",2024-08-15,0
2024-08-15 17:00:00,30.47,"30,2","30,7","50,42",2024-08-15,0
2024-08-15 18:00:00,29.41,29,"30,1","52,28",2024-08-15,0
2024-08-15 19:00:00,28.79,"28,4","29,1","53,86",2024-08-15,0
2024-08-15 20:00:00,27.53,"26,6","28,3","56,7",2024-08-15,0
2024-08-15 21:00:00,25.16,"24,5","26,4","65,23",2024-08-15,0
2024-08-15 22:00:00,24.61,"24,4","24,8","68,85",2024-08-15,0
2024-08-15 23:00:00,24.87,"24,6","25,1","69,98",2024-08-15,0
2024-08-16 00:00:00,24.81,"24,5","25,1","71,54",2024-08-16,0
2024-08-16 01:00:00,24.84,"24,4","25,1","71,9",2024-08-16,0
2024-08-16 02:00:00,23.95,"23,7","24,3","75,97",2024-08-16,0
2024-08-16 03:00:00,23.76,"23,2","24,2","77,05",2024-08-16,0
2024-08-16 04:00:00,22.3,"21,9",23,"83,85",2024-08-16,0
2024-08-16 05:00:00,22.76,22,"23,2","81,85",2024-08-16,0
2024-08-16 06:00:00,21.61,"21,5","21,8","87,01",2024-08-16,0
2024-08-16 07:00:00,22.51,"21,9","23,7","84,47",2024-08-16,0
2024-08-16 08:00:00,25.44,"24,1",27,"73,15",2024-08-16,0
2024-08-16 09:00:00,28.77,"27,4","29,5","59,98",2024-08-16,0
2024-08-16 10:00:00,31.65,"30,2","32,5","51,08",2024-08-16,0
2024-08-16 11:00:00,32.04,"31,6","32,6","48,16",2024-08-16,0
2024-08-16 12:00:00,31.8,"31,3","32,4","49,07",2024-08-16,0
2024-08-16 13:00:00,32.7,"32,1","34,3","46,33",2024-08-16,0
2024-08-16 14:00:00,33.91,"32,9","34,9","43,89",2024-08-16,0
2024-08-16 15:00:00,34.76,"34,4",35,"42,7",2024-08-16,0
2024-08-16 16:00:00,35.43,"35,1","35,6","40,85",2024-08-16,0
2024-08-16 17:00:00,34.54,"31,8","35,8","42,51",2024-08-16,0
2024-08-16 18:00:00,31.42,30,"33,3","47,51",2024-08-16,0
2024-08-16 19:00:00,31.95,30,34,"49,18",2024-08-16,0
2024-08-16 20:00:00,28.73,"27,7","29,8","56,23",2024-08-16,0
2024-08-16 21:00:00,26.67,"26,3","27,4","57,07",2024-08-16,0
2024-08-16 22:00:00,26.13,"25,6","26,8","64,29",2024-08-16,0
2024-08-16 23:00:00,25.38,"24,8","25,8","68,65",2024-08-16,0
2024-08-17 00:00:00,24.63,"24,1","24,9","72,48",2024-08-17,0
2024-08-17 01:00:00,24.91,"24,1","25,9","67,24",2024-08-17,0
2024-08-17 02:00:00,25.92,"25,7","26,3","58,75",2024-08-17,0
2024-08-17 03:00:00,24.51,"23,5","25,3","62,98",2024-08-17,0
2024-08-17 04:00:00,23.59,"23,4","23,9","67,3",2024-08-17,0
2024-08-17 05:00:00,23.65,"23,4","23,9","67,96",2024-08-17,0
2024-08-17 06:00:00,23.51,"23,3","23,8","70,12",2024-08-17,0
2024-08-17 07:00:00,23.78,"23,5","24,5","70,13",2024-08-17,0
2024-08-17 08:00:00,26.5,"24,7","28,4","60,22",2024-08-17,0
2024-08-17 09:00:00,30.47,"28,8","32,3","48,81",2024-08-17,0
2024-08-17 10:00:00,33.12,"32,5","34,1",42,2024-08-17,0
2024-08-17 11:00:00,33.35,"33,1","33,6","39,89",2024-08-17,0
2024-08-17 12:00:00,34.72,"33,8","35,5","37,4",2024-08-17,0
2024-08-17 13:00:00,35.13,34,"36,4","35,81",2024-08-17,0
2024-08-17 14:00:00,33.61,"32,5",35,"38,73",2024-08-17,0
2024-08-17 15:00:00,33.75,"32,1","35,3","38,75",2024-08-17,0
2024-08-17 16:00:00,28.83,"21,3","32,4","54,78",2024-08-17,0
2024-08-17 17:00:00,20.81,"20,5","21,7","94,85",2024-08-17,0
2024-08-17 18:00:00,24.44,"22,3","25,9","90,11",2024-08-17,0
2024-08-17 19:00:00,25.71,"25,1","26,3","84,85",2024-08-17,0
2024-08-17 20:00:00,24.03,"22,7","24,9","91,32",2024-08-17,0
2024-08-17 21:00:00,21.94,"21,3","22,5","94,31",2024-08-17,0
2024-08-17 22:00:00,22.15,"21,2","22,7","85,96",2024-08-17,0
2024-08-17 23:00:00,22.3,"21,6",23,"82,4",2024-08-17,0
2024-08-18 00:00:00,23.27,"22,3","24,1","76,52",2024-08-18,0
2024-08-18 01:00:00,23.77,"23,5","24,2","72,55",2024-08-18,0
2024-08-18 02:00:00,23.71,"23,5","24,1","71,86",2024-08-18,0
2024-08-18 03:00:00,23.05,"22,7","23,4","74,73",2024-08-18,0
2024-08-18 04:00:00,22.51,"22,2",23,"79,35",2024-08-18,0
2024-08-18 05:00:00,22.97,"22,8","23,1","76,6",2024-08-18,0
2024-08-18 06:00:00,22.43,"21,7","22,8","76,41",2024-08-18,0
2024-08-18 07:00:00,22.58,"21,6","23,8","75,45",2024-08-18,0
2024-08-18 08:00:00,25.8,"24,3","26,9","65,71",2024-08-18,0
2024-08-18 09:00:00,27.68,"26,9","28,7","58,6",2024-08-18,0
2024-08-18 10:00:00,27.75,27,"28,6","55,02",2024-08-18,0
2024-08-18 11:00:00,27.21,"26,9","27,5","59,25",2024-08-18,0
2024-08-18 12:00:00,30.09,"27,8","32,9","51,55",2024-08-18,0
2024-08-18 13:00:00,32.51,"31,4","33,7","44,4",2024-08-18,0
2024-08-18 14:00:00,33.01,"32,3","33,6","41,37",2024-08-18,0
2024-08-18 15:00:00,32.79,"31,7","33,6","40,08",2024-08-18,0
2024-08-18 16:00:00,30.18,"28,9","31,6","45,27",2024-08-18,0
2024-08-18 17:00:00,26.77,"25,7","28,7","63,63",2024-08-18,0
2024-08-18 18:00:00,25.88,"25,6","26,2","68,51",2024-08-18,0
2024-08-18 19:00:00,26.14,"25,4","26,6","66,73",2024-08-18,0
2024-08-18 20:00:00,24.09,23,"25,2","76,52",2024-08-18,0
2024-08-18 21:00:00,22.71,"22,4","22,9","72,58",2024-08-18,0
2024-08-18 22:00:00,22.51,"22,1","22,8","70,71",2024-08-18,0
2024-08-18 23:00:00,21.96,"21,7","22,1","72,86",2024-08-18,0
2024-08-19 00:00:00,22.02,"21,9","22,3","72,57",2024-08-19,0
2024-08-19 01:00:00,21.43,"21,1","21,7","75,34",2024-08-19,0
2024-08-19 02:00:00,20.75,"20,4","21,1","78,04",2024-08-19,0
2024-08-19 03:00:00,20.58,"20,5","20,8","78,67",2024-08-19,0
2024-08-19 04:00:00,20.78,"20,5",21,"79,38",2024-08-19,0
2024-08-19 05:00:00,20.16,"20,1","20,3","80,39",2024-08-19,0
2024-08-19 06:00:00,19.66,"19,4","20,1","81,18",2024-08-19,0
2024-08-19 07:00:00,19.32,"19,1","19,5","83,97",2024-08-19,0
2024-08-19 08:00:00,20.01,"19,1",21,"83,02",2024-08-19,0
2024-08-19 09:00:00,20.9,"20,4","21,1","81,45",2024-08-19,0
2024-08-19 10:00:00,18.84,"18,3","20,1","94,86",2024-08-19,0
2024-08-19 11:00:00,19.13,"18,6","20,3","97,73",2024-08-19,0
2024-08-19 12:00:00,21.82,"20,7","23,4","91,75",2024-08-19,0
2024-08-19 13:00:00,23.17,"22,1","23,7",85,2024-08-19,0
2024-08-19 14:00:00,23.21,"22,3","24,1","83,47",2024-08-19,0
2024-08-19 15:00:00,23.76,"23,4","24,3","77,95",2024-08-19,0
2024-08-19 16:00:00,24.62,"24,2","25,1","74,05",2024-08-19,0
2024-08-19 17:00:00,25.03,"24,1","25,7","71,98",2024-08-19,0
2024-08-19 18:00:00,23.62,23,"24,2","79,9",2024-08-19,0
2024-08-19 19:00:00,23.87,"23,3","24,4","77,67",2024-08-19,0
2024-08-19 20:00:00,22.44,"21,8","23,2","86,65",2024-08-19,0
2024-08-19 21:00:00,21.72,"21,7","21,8","93,27",2024-08-19,0
2024-08-19 22:00:00,21.68,"21,6","21,7","93,85",2024-08-19,0
2024-08-19 23:00:00,21.09,"20,9","21,5","94,79",2024-08-19,0
2024-08-20 00:00:00,20.92,"20,9","21,1","95,15",2024-08-20,1
2024-08-20 01:00:00,20.8,"20,6","20,9","95,81",2024-08-20,1
2024-08-20 02:00:00,20.58,"20,5","20,6","97,44",2024-08-20,1
2024-08-20 03:00:00,20.62,"20,5","20,8","96,72",2024-08-20,1
2024-08-20 04:00:00,20.73,"20,7","20,8","95,28",2024-08-20,1
2024-08-20 05:00:00,20.71,"20,6","20,8","96,03",2024-08-20,1
2024-08-20 06:00:00,20.58,"20,5","20,6","97,02",2024-08-20,1
2024-08-20 07:00:00,20.8,"20,6",21,"95,22",2024-08-20,1
2024-08-20 08:00:00,21.61,"21,1","22,8","91,84",2024-08-20,1
2024-08-20 09:00:00,23.05,"22,5","23,9","85,39",2024-08-20,1
2024-08-20 10:00:00,22.97,"22,5",24,"85,75",2024-08-20,1
2024-08-20 11:00:00,24.12,"22,7","25,7","84,18",2024-08-20,1
2024-08-20 12:00:00,25.73,"25,2","26,5","77,95",2024-08-20,1
2024-08-20 13:00:00,26.25,"25,8","27,1","74,1",2024-08-20,1
2024-08-20 14:00:00,25.92,"24,5","28,2","76,83",2024-08-20,1
2024-08-20 15:00:00,23.66,"22,6","25,4","87,15",2024-08-20,1
2024-08-20 16:00:00,24.49,"23,7","26,1","86,25",2024-08-20,1
2024-08-20 17:00:00,27.25,"26,5","28,2","73,35",2024-08-20,1
2024-08-20 18:00:00,27.36,"26,1","28,6","69,31",2024-08-20,1
2024-08-20 19:00:00,24.62,"24,1","25,7","79,73",2024-08-20,1
2024-08-20 20:00:00,23.43,"22,2","24,4","85,48",2024-08-20,1
2024-08-20 21:00:00,21.96,"21,7","22,2","92,08",2024-08-20,1
2024-08-20 22:00:00,21.92,"21,9",22,"92,11",2024-08-20,1
2024-08-20 23:00:00,22.01,"21,9","22,1","89,16",2024-08-20,1
2024-08-21 00:00:00,21.86,"21,8","22,2","88,3",2024-08-21,1
2024-08-21 01:00:00,21.64,"21,5","21,8","88,34",2024-08-21,1
2024-08-21 02:00:00,21.51,"21,4","21,6","87,68",2024-08-21,1
2024-08-21 03:00:00,21.42,"21,3","21,5","87,12",2024-08-21,1
2024-08-21 04:00:00,21.46,"21,3","21,6","85,97",2024-08-21,1
2024-08-21 05:00:00,21.2,"21,1","21,3","86,56",2024-08-21,1
2024-08-21 06:00:00,21.17,"21,1","21,2","86,29",2024-08-21,1
2024-08-21 07:00:00,21.54,"21,2","21,9","84,94",2024-08-21,1
2024-08-21 08:00:00,23.42,"22,1","24,6","78,45",2024-08-21,1
2024-08-21 09:00:00,27.13,"24,9","29,4","66,93",2024-08-21,1
2024-08-21 10:00:00,31.26,"29,9","31,8","54,25",2024-08-21,1
2024-08-21 11:00:00,31.86,"31,5","32,3","50,69",2024-08-21,1
2024-08-21 12:00:00,31.82,"31,4","32,5","49,67",2024-08-21,1
2024-08-21 13:00:00,32.51,"32,1","33,2","46,66",2024-08-21,1
2024-08-21 14:00:00,32.78,"31,9","33,3","44,67",2024-08-21,1
2024-08-21 15:00:00,33.1,"32,3","33,7","43,49",2024-08-21,1
2024-08-21 16:00:00,33.6,"32,9",34,"41,65",2024-08-21,1
2024-08-21 17:00:00,33.51,"33,1","33,9","42,35",2024-08-21,1
2024-08-21 18:00:00,33.02,"32,2","33,5","42,81",2024-08-21,1
2024-08-21 19:00:00,31.15,"29,2","32,3","47,72",2024-08-21,1
2024-08-21 20:00:00,27.26,"26,3","28,6","60,34",2024-08-21,1
2024-08-21 21:00:00,26.37,"25,7","26,7","64,9",2024-08-21,1
2024-08-21 22:00:00,24.07,"22,6","25,5","74,92",2024-08-21,1
2024-08-21 23:00:00,22.23,"21,5","22,6","84,59",2024-08-21,1
2024-08-22 00:00:00,20.68,"20,2","21,3","90,69",2024-08-22,2
2024-08-22 01:00:00,20.15,"19,9","20,4","92,24",2024-08-22,2
2024-08-22 02:00:00,19.71,"19,5","19,9","93,94",2024-08-22,2
2024-08-22 03:00:00,19.21,"19,1","19,5","95,67",2024-08-22,2
2024-08-22 04:00:00,19.21,"19,1","19,3","94,88",2024-08-22,2
2024-08-22 05:00:00,19.51,"19,2","20,2","91,8",2024-08-22,2
2024-08-22 06:00:00,20.37,"19,5",21,"85,51",2024-08-22,2
2024-08-22 07:00:00,19.4,"19,3","19,8","91,1",2024-08-22,2
2024-08-22 08:00:00,22.11,"20,3","23,9","80,04",2024-08-22,2
2024-08-22 09:00:00,26.16,"24,2","27,8","66,53",2024-08-22,2
2024-08-22 10:00:00,29.86,28,"31,2","55,67",2024-08-22,2
2024-08-22 11:00:00,30.33,"29,4","31,1","58,95",2024-08-22,2
2024-08-22 12:00:00,31.27,"30,2","32,1","55,31",2024-08-22,2
2024-08-22 13:00:00,31.23,"30,5","31,9","53,49",2024-08-22,2
2024-08-22 14:00:00,32.45,32,"32,8","49,29",2024-08-22,2
2024-08-22 15:00:00,32.03,"31,1","32,7","51,76",2024-08-22,2
2024-08-22 16:00:00,32.64,"32,1","33,5","50,42",2024-08-22,2
2024-08-22 17:00:00,32.13,"31,8","32,5","52,49",2024-08-22,2
2024-08-22 18:00:00,30.78,"29,8","31,5","57,43",2024-08-22,2
2024-08-22 19:00:00,28.85,"28,2","29,9","62,68",2024-08-22,2
2024-08-22 20:00:00,27.24,"26,6",28,"68,17",2024-08-22,2
2024-08-22 21:00:00,25.89,"25,5","26,4","73,96",2024-08-22,2
2024-08-22 22:00:00,24.22,"23,4","25,4","81,69",2024-08-22,2
2024-08-22 23:00:00,23.13,"22,8","23,4","88,43",2024-08-22,2
2024-08-23 00:00:00,22.74,"22,7","22,8","90,89",2024-08-23,3
