Dati meteo storici,,,,
DateTime,Media Temperatura,Temperatura Intervallo,,Media Umidità
,,low,high,
11.08.2024 02:00:00,"21,48","21,1","21,8","78,47"
11.08.2024 03:00:00,21,"20,7","21,2","81,05"
11.08.2024 04:00:00,"20,65","20,5","20,8","82,98"
11.08.2024 05:00:00,"20,8","20,4","21,4","83,12"
11.08.2024 06:00:00,"20,18",20,"20,3","86,38"
11.08.2024 07:00:00,"22,45","20,3","25,8","81,15"
11.08.2024 08:00:00,"30,41","26,6","32,9","54,61"
11.08.2024 09:00:00,"34,54","32,6","36,1","44,36"
11.08.2024 10:00:00,"36,88","35,3","37,7","36,03"
11.08.2024 11:00:00,"38,39",38,39,"32,51"
11.08.2024 12:00:00,"39,06","37,5","40,5","31,14"
11.08.2024 13:00:00,"39,35","38,2","40,1","31,77"
11.08.2024 14:00:00,"38,89","38,4","39,3","33,6"
11.08.2024 15:00:00,"39,1","38,5","39,8","34,24"
11.08.2024 16:00:00,"37,86","36,9","38,5","38,84"
11.08.2024 17:00:00,"37,29","36,6","37,8",38
11.08.2024 18:00:00,"36,43","35,7","37,3","39,5"
11.08.2024 19:00:00,"35,22","34,9","35,6","41,46"
11.08.2024 20:00:00,"32,49","30,4","34,8","47,83"
11.08.2024 21:00:00,"27,82","26,3","29,8","60,41"
11.08.2024 22:00:00,"25,17","24,6",26,"68,36"
11.08.2024 23:00:00,"24,52","24,1","24,7","69,97"
12.08.2024 00:00:00,"23,78","23,2","24,2","72,23"
12.08.2024 01:00:00,"23,21",23,"23,6","73,4"
12.08.2024 02:00:00,"22,38","21,9","22,8","75,95"
12.08.2024 03:00:00,"21,73","21,5","21,9","78,19"
12.08.2024 04:00:00,"21,33","21,1","21,5","80,68"
12.08.2024 05:00:00,"20,94","20,9",21,"83,02"
12.08.2024 06:00:00,"21,1","20,9","21,3","83,11"
12.08.2024 07:00:00,"22,78","21,2","25,6","78,34"
12.08.2024 08:00:00,"30,25","26,5",33,"53,37"
12.08.2024 09:00:00,"34,03","32,5",36,"42,51"
12.08.2024 10:00:00,"37,17","36,7","37,4","37,09"
12.08.2024 11:00:00,"38,05",37,"38,7","34,25"
12.08.2024 12:00:00,"39,23","37,3","40,4","32,35"
12.08.2024 13:00:00,"39,41",39,40,"33,43"
12.08.2024 14:00:00,"39,16","38,8","39,7","33,45"
12.08.2024 15:00:00,"38,48","37,8","39,1","35,52"
12.08.2024 16:00:00,"37,93","37,3","38,7","35,3"
12.08.2024 17:00:00,"37,25","36,8","37,7","34,83"
12.08.2024 18:00:00,"36,75","36,5",37,"30,05"
12.08.2024 19:00:00,"35,76",35,"36,6","30,41"
12.08.2024 20:00:00,"31,7","27,8","34,7","38,47"
12.08.2024 21:00:00,"26,09","24,7","27,4","51,86"
12.08.2024 22:00:00,"23,87","23,4","24,5","56,96"
12.08.2024 23:00:00,"22,95","22,2","23,8","57,58"
13.08.2024 00:00:00,"21,73","21,4","22,3","61,79"
13.08.2024 01:00:00,"21,03","20,8","21,4","62,7"
13.08.2024 02:00:00,"20,74","20,4","21,2","62,41"
13.08.2024 03:00:00,"20,15","19,9","20,5","63,14"
13.08.2024 04:00:00,"19,67","19,4","19,8","64,5"
13.08.2024 05:00:00,"19,71","19,6","19,9","65,74"
13.08.2024 06:00:00,"19,76","19,5",20,"66,15"
13.08.2024 07:00:00,"21,38","19,9","24,6","62,97"
13.08.2024 08:00:00,"28,73","25,8","31,3","45,82"
13.08.2024 09:00:00,"33,15","31,3",34,"38,54"
13.08.2024 10:00:00,"34,69","33,5","35,6","37,51"
13.08.2024 11:00:00,"36,72","35,7","37,5","34,31"
13.08.2024 12:00:00,"37,75","36,4","38,3","31,96"
13.08.2024 13:00:00,"38,09","37,2","38,5","29,98"
13.08.2024 14:00:00,"38,34","37,8","39,1","30,85"
13.08.2024 15:00:00,"38,62","38,3","38,9","31,61"
13.08.2024 16:00:00,"37,76",37,"38,3","32,12"
13.08.2024 17:00:00,"37,18","36,3","37,5","33,98"
13.08.2024 18:00:00,"36,44","35,9",37,"36,11"
13.08.2024 19:00:00,"35,01","33,6","36,4","43,15"
13.08.2024 20:00:00,"30,47","28,7","33,3","52,37"
13.08.2024 21:00:00,"26,88","25,9","28,4","64,09"
13.08.2024 22:00:00,"26,05","25,3","26,7","67,12"
13.08.2024 23:00:00,"24,88","23,7","25,8","74,78"
14.08.2024 00:00:00,"22,4","21,7","23,4","81,61"
14.08.2024 01:00:00,"21,84","21,6","22,1","84,17"
14.08.2024 02:00:00,"21,37","20,7","22,1","85,42"
14.08.2024 03:00:00,"20,77","20,6","21,1","88,5"
14.08.2024 04:00:00,"20,86","20,4","21,3","89,43"
14.08.2024 05:00:00,"20,28","19,5","20,9","91,17"
14.08.2024 06:00:00,"19,33",19,"19,6","92,94"
14.08.2024 07:00:00,"20,91",19,"24,5","89,17"
14.08.2024 08:00:00,"27,39","25,1","28,9","64,21"
14.08.2024 09:00:00,"29,96","28,5","31,5","56,57"
14.08.2024 10:00:00,"34,19","32,5",35,"40,35"
14.08.2024 11:00:00,"35,65","34,9","36,2","34,01"
14.08.2024 12:00:00,"37,07","36,3","37,7","36,15"
14.08.2024 13:00:00,"36,4","35,7",38,"36,78"
14.08.2024 14:00:00,"36,43","35,9","36,7","34,6"
14.08.2024 15:00:00,"36,53","36,1","37,1","34,37"
14.08.2024 16:00:00,"36,25","35,4","36,8","34,74"
14.08.2024 17:00:00,"35,89",35,"36,4","36,18"
14.08.2024 18:00:00,"35,05",34,"35,8","37,09"
14.08.2024 19:00:00,"31,69","29,9","33,9","47,27"
14.08.2024 20:00:00,"27,66","26,2","29,3","70,02"
14.08.2024 21:00:00,"25,02","24,4","25,9","81,05"
14.08.2024 22:00:00,24,"23,6","24,4","78,79"
14.08.2024 23:00:00,"22,33","21,5","23,3","80,72"
15.08.2024 00:00:00,"21,02","20,4",22,"81,07"
15.08.2024 01:00:00,"21,65","20,9","22,1","75,15"
15.08.2024 02:00:00,"21,13","20,5","21,7","81,81"
15.08.2024 03:00:00,"21,69","20,7","22,4","78,53"
15.08.2024 04:00:00,"20,15","19,9","20,5","89,27"
15.08.2024 05:00:00,"19,71","19,4","20,1",89
15.08.2024 06:00:00,"19,41","18,8","20,4","85,08"
15.08.2024 07:00:00,"21,51",20,"23,8","72,89"
15.08.2024 08:00:00,"27,87","24,4","30,3","51,9"
15.08.2024 09:00:00,"32,19","30,5",33,"41,41"
15.08.2024 10:00:00,"33,27","32,7","34,1","36,49"
15.08.2024 11:00:00,"34,28","33,9","34,7","35,13"
15.08.2024 12:00:00,"35,55","33,9","36,6","37,1"
15.08.2024 13:00:00,"35,84","34,6",38,"39,71"
15.08.2024 14:00:00,"31,46","27,5",35,"54,47"
15.08.2024 15:00:00,"26,66","25,9","27,2","68,03"
15.08.2024 16:00:00,"29,39",26,"30,9","53,7"
15.08.2024 17:00:00,"29,69","28,9","30,1","49,46"
15.08.2024 18:00:00,"27,45","26,6","28,6","59,27"
15.08.2024 19:00:00,"26,46","26,3","26,7","66,16"
15.08.2024 20:00:00,"26,11","25,4","26,7","65,21"
15.08.2024 21:00:00,"25,63","25,3",26,"62,45"
15.08.2024 22:00:00,"24,58","24,2","25,3","67,74"
15.08.2024 23:00:00,"23,15","22,8",24,"74,15"
16.08.2024 00:00:00,"22,34","21,6","22,9","76,58"
16.08.2024 01:00:00,"21,07","20,5","21,5","80,76"
16.08.2024 02:00:00,"20,43","20,2","20,5","82,73"
16.08.2024 03:00:00,"20,28","19,8","20,5","82,84"
16.08.2024 04:00:00,"19,91","19,7","20,2","85,04"
16.08.2024 05:00:00,"20,02","19,8","20,3","85,68"
16.08.2024 06:00:00,"19,84","19,6",20,"86,32"
16.08.2024 07:00:00,"20,89","19,9","22,4","83,07"
16.08.2024 08:00:00,"23,34","22,4","25,8","74,65"
16.08.2024 09:00:00,"29,7","27,2","31,9","52,82"
16.08.2024 10:00:00,"31,75","31,2","32,2","48,02"
16.08.2024 11:00:00,"34,5","32,7","35,6","40,02"
16.08.2024 12:00:00,"34,12","33,2",35,"38,94"
16.08.2024 13:00:00,"34,52","32,7","37,2","40,98"
16.08.2024 14:00:00,"37,27","35,6","38,7","35,25"
16.08.2024 15:00:00,"35,04","34,2",36,"43,95"
16.08.2024 16:00:00,"36,1","35,4",37,"39,15"
16.08.2024 17:00:00,"35,93","35,2",37,"36,33"
16.08.2024 18:00:00,"34,28","32,9","35,8","39,87"
16.08.2024 19:00:00,"32,04","30,1",33,"43,78"
16.08.2024 20:00:00,"28,59","27,3","29,8","54,78"
16.08.2024 21:00:00,"25,6","24,9",27,"65,17"
16.08.2024 22:00:00,"24,65","24,4","24,8","69,32"
16.08.2024 23:00:00,"24,17","24,1","24,3","72,82"
17.08.2024 00:00:00,"24,74",24,"25,3","73,96"
17.08.2024 01:00:00,"25,25","25,1","25,5","70,65"
17.08.2024 02:00:00,"24,78","24,6",25,"72,05"
17.08.2024 03:00:00,"24,47","24,2","24,8","73,77"
17.08.2024 04:00:00,"23,2","22,2","24,3","74,52"
17.08.2024 05:00:00,"21,67",21,"22,1","79,51"
17.08.2024 06:00:00,"19,77","19,2","20,7","86,27"
17.08.2024 07:00:00,"20,5","19,1","23,4","87,2"
17.08.2024 08:00:00,"27,03","24,2","28,9","64,5"
17.08.2024 09:00:00,"28,68","28,2","29,1","61,15"
17.08.2024 10:00:00,"31,28","28,7","33,4","52,66"
17.08.2024 11:00:00,"33,53","32,6","34,3","40,46"
17.08.2024 12:00:00,"33,94","31,8","36,4","42,95"
17.08.2024 13:00:00,"34,45","32,1","35,6","39,65"
17.08.2024 14:00:00,"35,01","34,2","35,7","36,75"
17.08.2024 15:00:00,"34,26","33,6",35,"38,31"
17.08.2024 16:00:00,"32,44","30,5","34,6","44,47"
17.08.2024 17:00:00,"32,35","30,6","33,4","48,19"
17.08.2024 18:00:00,"31,21","30,2","33,4","50,77"
17.08.2024 19:00:00,"30,89","29,3","31,9","52,16"
17.08.2024 20:00:00,"27,45","26,2","28,6","61,98"
17.08.2024 21:00:00,"24,42",23,"25,9","72,45"
17.08.2024 22:00:00,"22,14","21,4","22,8","81,09"
17.08.2024 23:00:00,"21,12","20,9","21,3","86,08"
18.08.2024 00:00:00,"20,48","20,2","20,7","88,6"
18.08.2024 01:00:00,"20,14","19,8","20,4","90,47"
18.08.2024 02:00:00,"19,69","19,6","19,8","93,03"
18.08.2024 03:00:00,"20,05","19,6","20,9","93,19"
18.08.2024 04:00:00,"19,85","19,7",20,"93,63"
18.08.2024 05:00:00,"20,11","19,8","20,4","94,23"
18.08.2024 06:00:00,"20,67","20,5","20,9","92,63"
18.08.2024 07:00:00,"21,16","20,5","21,8","89,95"
18.08.2024 08:00:00,"24,16","22,2",28,"79,27"
18.08.2024 09:00:00,"27,64",26,29,"62,74"
18.08.2024 10:00:00,"28,83","27,9","30,2","60,47"
18.08.2024 11:00:00,"31,38","28,6","33,6","54,87"
18.08.2024 12:00:00,"29,31","25,8","32,7","61,63"
18.08.2024 13:00:00,"24,57","22,8","26,3","78,04"
18.08.2024 14:00:00,"21,77","19,9","22,8","89,35"
18.08.2024 15:00:00,"25,19","22,6","29,1","81,69"
18.08.2024 16:00:00,"28,19","26,6","29,4","65,13"
18.08.2024 17:00:00,"24,27","21,5","28,2","78,72"
18.08.2024 18:00:00,"25,53","24,4","27,9","81,82"
18.08.2024 19:00:00,"25,83","24,5","27,1","76,48"
18.08.2024 20:00:00,"23,63",23,"24,8","80,16"
18.08.2024 21:00:00,"22,98","22,8","23,2","79,02"
18.08.2024 22:00:00,"22,76","22,6",23,"78,14"
18.08.2024 23:00:00,"22,36","21,2","22,8","79,09"
19.08.2024 00:00:00,"20,42","20,2","20,9","89,49"
19.08.2024 01:00:00,"20,57","20,4","20,7","87,05"
19.08.2024 02:00:00,"20,23","19,9","20,6","87,32"
19.08.2024 03:00:00,"19,46","19,1","19,8","88,88"
19.08.2024 04:00:00,"19,57","19,3","19,8","86,62"
19.08.2024 05:00:00,"19,85","19,5","20,1","85,83"
19.08.2024 06:00:00,"18,8","18,4","19,4","90,49"
19.08.2024 07:00:00,"19,85","19,3","20,2","87,9"
19.08.2024 08:00:00,"20,9","20,3","21,6","85,39"
19.08.2024 09:00:00,"24,38","21,9","26,9","73,73"
19.08.2024 10:00:00,"27,86","25,8","29,4","53,41"
19.08.2024 11:00:00,"29,51","28,2","31,1","48,97"
19.08.2024 12:00:00,"30,8","29,2","32,9","42,72"
19.08.2024 13:00:00,"29,94","28,8","31,4","42,87"
19.08.2024 14:00:00,"30,06","28,6",32,"46,94"
19.08.2024 15:00:00,"26,65","24,3","29,4","63,59"
19.08.2024 16:00:00,"24,55",24,"25,4","79,83"
19.08.2024 17:00:00,"24,66","24,1","25,3","67,81"
19.08.2024 18:00:00,"24,61","24,2","24,9","65,46"
19.08.2024 19:00:00,"24,08","23,6","24,5","68,83"
19.08.2024 20:00:00,"21,98","20,9","23,2","79,77"
19.08.2024 21:00:00,"21,35","20,4","22,6","80,44"
19.08.2024 22:00:00,"19,78","19,2","20,4","87,29"
19.08.2024 23:00:00,"18,68","18,2","19,3","91,3"
20.08.2024 00:00:00,"17,86","17,6","18,1","94,35"
20.08.2024 01:00:00,"17,48","17,3","17,6",96
20.08.2024 02:00:00,"17,37","17,3","17,5","96,86"
20.08.2024 03:00:00,"17,25","17,1","17,5","97,12"
20.08.2024 04:00:00,"17,2",17,"17,4","97,65"
20.08.2024 05:00:00,"17,02","16,9","17,2","97,99"
20.08.2024 06:00:00,"16,83","16,8","16,9","98,21"
20.08.2024 07:00:00,"18,18","16,9","21,2","96,43"
20.08.2024 08:00:00,"24,33","22,1","26,4","72,45"
20.08.2024 09:00:00,"27,7","25,5","29,8","55,32"
20.08.2024 10:00:00,"30,39","29,1",31,"47,53"
20.08.2024 11:00:00,"29,78","28,4","31,7","47,38"
20.08.2024 12:00:00,"30,07","28,5","31,6","47,4"
20.08.2024 13:00:00,"31,41","30,1","33,2","43,81"
20.08.2024 14:00:00,"29,01","28,5","29,7","50,48"
20.08.2024 15:00:00,"30,56","28,8","32,1","47,57"
20.08.2024 16:00:00,"30,09","29,4","30,7","47,03"
20.08.2024 17:00:00,"29,07","28,2","30,4","54,78"
20.08.2024 18:00:00,"29,25","28,4",30,"57,85"
20.08.2024 19:00:00,"27,72","26,2","28,8","63,45"
20.08.2024 20:00:00,"25,59","25,2","26,1","72,5"
20.08.2024 21:00:00,"24,65","24,4","25,1","75,9"
20.08.2024 22:00:00,"24,37","24,2","24,5","78,18"
20.08.2024 23:00:00,"23,64","23,4","24,1","81,55"
21.08.2024 00:00:00,"23,1","22,9","23,4","83,89"
21.08.2024 01:00:00,"22,68","22,1",23,"84,66"
21.08.2024 02:00:00,"20,74","20,2","21,7","90,74"
21.08.2024 03:00:00,"21,41",20,"22,9","91,65"
21.08.2024 04:00:00,"20,05","19,6","20,8","93,31"
21.08.2024 05:00:00,"19,57","19,5","19,8","96,01"
21.08.2024 06:00:00,"19,19","19,1","19,4","96,93"
21.08.2024 07:00:00,"19,99",19,"22,3","96,9"
21.08.2024 08:00:00,"24,78","22,8",26,"86,04"
21.08.2024 09:00:00,"26,74","25,9","27,6","75,39"
21.08.2024 10:00:00,"28,34","27,4","28,9","64,19"
21.08.2024 11:00:00,"30,1","29,6","30,9","55,97"
21.08.2024 12:00:00,"31,13","29,1",33,"50,85"
21.08.2024 13:00:00,"31,75","30,5","32,6","50,04"
21.08.2024 14:00:00,"31,94","30,9","32,9","52,02"
21.08.2024 15:00:00,"32,27","31,1",33,"50,44"
21.08.2024 16:00:00,"31,77","31,4","32,1","47,2"
21.08.2024 17:00:00,"31,54","30,9","31,9","45,64"
21.08.2024 18:00:00,"30,57","30,2","30,8","48,32"
21.08.2024 19:00:00,"29,96","29,4","30,7","50,65"
21.08.2024 20:00:00,"27,15","25,6","29,4","56,84"
21.08.2024 21:00:00,"25,45","24,6",26,"59,32"
21.08.2024 22:00:00,"23,79","22,9","24,6","65,29"
21.08.2024 23:00:00,"22,83",22,"23,4","68,14"
22.08.2024 00:00:00,"21,35","20,4","22,5","75,89"
22.08.2024 01:00:00,"20,2","19,9","20,4","82,24"
22.08.2024 02:00:00,"19,67","19,4","20,1","85,31"
22.08.2024 03:00:00,"19,24","19,1","19,6","88,55"
22.08.2024 04:00:00,"19,14",19,"19,4","89,76"
22.08.2024 05:00:00,"19,49",19,20,"86,78"
22.08.2024 06:00:00,"18,98","18,7","19,3","86,13"
22.08.2024 07:00:00,"20,28","18,9","22,9","84,59"
22.08.2024 08:00:00,"26,31","23,8",28,"64,18"
22.08.2024 09:00:00,"29,97","28,1",32,"52,58"
22.08.2024 10:00:00,"32,99","31,6","33,7","41,81"
22.08.2024 11:00:00,"34,18","33,7","34,8","39,54"
22.08.2024 12:00:00,"35,31","34,6","36,1","37,54"
22.08.2024 13:00:00,"34,82","34,2","35,5","40,67"
22.08.2024 14:00:00,"33,69","33,2","34,2","47,53"
22.08.2024 15:00:00,"34,32","33,7","35,2","44,83"
22.08.2024 16:00:00,"35,17","34,4","36,5","41,78"
22.08.2024 17:00:00,"33,65","32,9","34,1","44,57"
22.08.2024 18:00:00,"32,45","31,6",33,"47,12"
22.08.2024 19:00:00,"31,02","30,8","31,5","50,28"
22.08.2024 20:00:00,"28,03","26,2","30,5","60,62"
22.08.2024 21:00:00,"24,56","23,3",26,"73,45"
22.08.2024 22:00:00,"22,44","21,8","23,2","82,38"
22.08.2024 23:00:00,"21,17","20,6","21,7","86,79"
23.08.2024 00:00:00,"20,17","19,9","20,5","88,54"
23.08.2024 01:00:00,"19,63","19,3","19,8","90,42"
23.08.2024 02:00:00,"19,2","19,1","19,4","91,85"
23.08.2024 03:00:00,"19,96","19,6","20,6","88,67"
