Dati meteo storici,,,,
DateTime,Media Temperatura,Temperatura Intervallo,,Media Umidità
01.08.2024 23:00:00,"24,92","23,8","25,6","75,75"
02.08.2024 00:00:00,"22,83","22,2","23,6","84,57"
02.08.2024 01:00:00,"21,82","21,5","22,2",90
02.08.2024 02:00:00,"21,23","21,1","21,5","92,75"
02.08.2024 03:00:00,"20,85","20,4","21,3","90,67"
02.08.2024 04:00:00,"20,35","19,9","20,8","84,44"
02.08.2024 05:00:00,"21,05",20,"23,1","88,68"
02.08.2024 06:00:00,"24,53","23,4","25,3","75,54"
02.08.2024 07:00:00,"26,69","25,4",28,"68,52"
02.08.2024 08:00:00,"29,63","28,1","31,3","56,58"
02.08.2024 09:00:00,"31,07","30,1","31,8","49,15"
02.08.2024 10:00:00,"32,2","31,6",33,"45,49"
02.08.2024 11:00:00,"33,84","33,1","34,4","42,73"
02.08.2024 12:00:00,"34,74","34,2","35,3","41,34"
02.08.2024 13:00:00,"35,61","35,1","36,6","40,14"
02.08.2024 14:00:00,"35,7","35,1","36,2","40,26"
02.08.2024 15:00:00,"32,54","31,1","34,7","51,53"
02.08.2024 16:00:00,"32,5","31,3","33,4","54,54"
02.08.2024 17:00:00,"29,93","29,1","31,1","60,55"
02.08.2024 18:00:00,"28,46","27,6","29,1","65,11"
02.08.2024 19:00:00,"26,79","26,4","27,3","71,15"
02.08.2024 20:00:00,"25,63","25,3","26,3","75,45"
02.08.2024 21:00:00,"24,58","24,2","25,3","78,43"
02.08.2024 22:00:00,"23,75","23,5","24,2","82,86"
02.08.2024 23:00:00,"23,51","23,2","23,9","84,86"
03.08.2024 00:00:00,"23,73","23,2","24,2","85,23"
03.08.2024 01:00:00,"23,56","23,3","23,7","85,62"
03.08.2024 02:00:00,"23,02","22,9","23,2","88,12"
03.08.2024 03:00:00,"22,76","22,6","23,1","89,54"
03.08.2024 04:00:00,"22,63","22,2","23,3","90,49"
03.08.2024 05:00:00,"23,91","23,3","25,2","87,44"
03.08.2024 06:00:00,"26,46","25,4","28,2","76,24"
03.08.2024 07:00:00,"29,08","28,3","30,2","64,97"
03.08.2024 08:00:00,"29,95","28,9","30,4","60,6"
03.08.2024 09:00:00,"29,9","29,2","30,6","63,48"
03.08.2024 10:00:00,"28,34","26,1",31,"61,51"
03.08.2024 11:00:00,"24,06","22,7","25,9","69,89"
03.08.2024 12:00:00,"25,12","24,4","25,9","68,58"
03.08.2024 13:00:00,"26,9","26,1","28,2","62,97"
03.08.2024 14:00:00,"28,66","27,9",30,"58,18"
03.08.2024 15:00:00,"30,04",29,"31,5","51,41"
03.08.2024 16:00:00,"31,36","31,1","31,5","46,25"
03.08.2024 17:00:00,"29,21","27,3","30,5","51,24"
03.08.2024 18:00:00,"25,82","25,2","26,5","63,78"
03.08.2024 19:00:00,"24,74","23,8","25,6","68,92"
03.08.2024 20:00:00,"22,22","21,4","23,6","79,23"
03.08.2024 21:00:00,"21,04","20,7","21,4","85,36"
03.08.2024 22:00:00,"20,49",20,"20,7","89,14"
03.08.2024 23:00:00,"19,96","19,7","20,2","91,57"
04.08.2024 00:00:00,"20,28","19,9","20,8","90,29"
04.08.2024 01:00:00,"20,35","19,4","20,9","88,36"
04.08.2024 02:00:00,"19,3","19,2","19,4","92,71"
04.08.2024 03:00:00,"19,91","19,4","20,3","89,57"
04.08.2024 04:00:00,"18,96","18,5","19,7","92,25"
04.08.2024 05:00:00,"20,52","18,8","22,1","85,7"
04.08.2024 06:00:00,"23,49","21,9","25,2","74,68"
04.08.2024 07:00:00,"26,47","25,2","28,2","64,1"
04.08.2024 08:00:00,"30,12","28,4","31,3","55,22"
04.08.2024 09:00:00,"31,38","30,8","31,9","49,4"
04.08.2024 10:00:00,"31,95","30,8",33,"44,94"
04.08.2024 11:00:00,"33,15","32,6","33,9","41,7"
04.08.2024 12:00:00,"33,43","32,9","34,3","41,11"
04.08.2024 13:00:00,"34,31","33,2","35,2","38,11"
04.08.2024 14:00:00,"34,76","34,4","35,1","37,34"
04.08.2024 15:00:00,"33,48","32,7","34,4","39,96"
04.08.2024 16:00:00,33,"32,6","33,5","35,52"
04.08.2024 17:00:00,"31,13","30,5","32,3","38,01"
04.08.2024 18:00:00,"28,93","27,3","30,3","43,22"
04.08.2024 19:00:00,"25,98","25,6",27,"53,57"
04.08.2024 20:00:00,"24,95","23,1","25,8","57,25"
04.08.2024 21:00:00,"21,95","21,3","22,7","69,72"
04.08.2024 22:00:00,"20,61","20,3","21,1","76,44"
05.08.2024 00:00:00,"20,3","20,2","20,5","78,43"
05.08.2024 01:00:00,"19,84","19,6","20,3","79,81"
05.08.2024 02:00:00,"20,24","19,7","20,8","77,94"
05.08.2024 03:00:00,"20,39","20,2","20,5","75,45"
05.08.2024 04:00:00,"20,18","19,8","20,5","72,35"
05.08.2024 05:00:00,"19,65","19,2","20,1","72,17"
05.08.2024 06:00:00,"19,2","18,8","19,7","73,05"
05.08.2024 07:00:00,"20,19","19,5","21,9","70,59"
05.08.2024 08:00:00,"24,35","22,5","25,8","54,34"
05.08.2024 09:00:00,"28,23","26,2","30,7","43,52"
05.08.2024 10:00:00,"31,45","30,6","32,3","40,51"
05.08.2024 11:00:00,"33,09","32,4","33,7","38,26"
05.08.2024 12:00:00,"33,72","33,1","34,6","35,81"
05.08.2024 13:00:00,"34,6","33,9","35,7","33,93"
05.08.2024 14:00:00,"35,57","35,3","35,9","31,64"
05.08.2024 15:00:00,"35,25","34,9","35,5","32,23"
05.08.2024 16:00:00,"34,83","33,9",36,"36,73"
05.08.2024 17:00:00,"34,11","33,6","34,7","38,83"
05.08.2024 18:00:00,"33,43",33,"33,9","39,32"
05.08.2024 19:00:00,"31,69","30,9","33,1","43,53"
05.08.2024 20:00:00,"29,37",28,"30,6","51,06"
05.08.2024 21:00:00,"27,14","26,6","27,8","60,32"
05.08.2024 22:00:00,"25,93","25,2","26,6","66,78"
05.08.2024 23:00:00,"24,15","23,3","25,3","73,99"
06.08.2024 00:00:00,"23,65","23,2","24,2","75,22"
06.08.2024 01:00:00,"23,15",23,"23,5","76,95"
06.08.2024 02:00:00,"22,44","22,1","22,8","79,69"
06.08.2024 03:00:00,"22,25","21,6","22,5","79,75"
06.08.2024 04:00:00,"21,31",21,"21,4","83,62"
06.08.2024 05:00:00,"20,75","20,3","21,1","86,38"
06.08.2024 06:00:00,"20,37","20,1","20,9","88,32"
06.08.2024 07:00:00,"21,9","20,9","23,7","82,07"
06.08.2024 08:00:00,"25,57",24,"27,2","67,94"
06.08.2024 09:00:00,"28,74","27,4","30,1","58,39"
06.08.2024 10:00:00,"31,47","30,2","32,6","52,78"
06.08.2024 11:00:00,"32,68","32,2",33,"48,28"
06.08.2024 12:00:00,"33,34","32,6",34,"46,67"
06.08.2024 13:00:00,"34,31","33,4","34,9","43,05"
06.08.2024 14:00:00,"34,96","34,3","35,6","39,22"
06.08.2024 15:00:00,"35,67","35,3","36,2","37,5"
06.08.2024 16:00:00,"35,45","34,9","36,3","38,09"
06.08.2024 17:00:00,"34,16","32,8","34,7","39,08"
06.08.2024 18:00:00,"32,47","30,6","34,3","41,71"
06.08.2024 19:00:00,"30,06","29,6","30,5","48,83"
06.08.2024 20:00:00,"29,15","28,1","29,7","51,88"
06.08.2024 21:00:00,"27,21",27,"27,8","56,4"
06.08.2024 22:00:00,"25,87","24,5","27,3","60,61"
06.08.2024 23:00:00,"24,03","23,8","24,3","68,1"
07.08.2024 00:00:00,"23,33","22,9",24,"73,29"
07.08.2024 01:00:00,"22,66","22,5","22,9","77,35"
07.08.2024 02:00:00,"22,98","22,8","23,2","75,79"
07.08.2024 03:00:00,"22,52","22,1","23,2","77,05"
07.08.2024 04:00:00,"22,92","22,6","23,3","75,79"
07.08.2024 05:00:00,"22,51","22,1","23,1","78,11"
07.08.2024 06:00:00,"21,95","21,5","22,5","80,96"
07.08.2024 07:00:00,"22,29","21,5","23,9","81,74"
07.08.2024 08:00:00,"25,88","24,4","27,2","68,34"
07.08.2024 09:00:00,"29,12","27,5",31,"57,84"
07.08.2024 10:00:00,"32,59","30,6","34,1","46,49"
07.08.2024 11:00:00,"34,33","33,4","35,1","41,23"
07.08.2024 12:00:00,"35,13","34,7","35,6","40,49"
07.08.2024 13:00:00,"35,46","33,8","36,6","39,47"
07.08.2024 14:00:00,"34,35","33,5","35,4","41,25"
07.08.2024 15:00:00,"36,78","35,3","37,6","37,45"
07.08.2024 16:00:00,"33,64","32,7","34,5","43,28"
07.08.2024 17:00:00,"31,96","30,8","34,3","47,32"
07.08.2024 18:00:00,"30,08","29,4","30,7","52,65"
07.08.2024 19:00:00,"28,7","28,2","29,2","57,89"
07.08.2024 20:00:00,"26,87","21,9","28,2","63,19"
07.08.2024 21:00:00,"19,79","19,2","21,4","90,87"
07.08.2024 22:00:00,"19,55","19,3","19,6","96,14"
07.08.2024 23:00:00,"19,43","19,3","19,6","96,55"
08.08.2024 00:00:00,"19,59","19,3","19,9","93,85"
08.08.2024 01:00:00,"19,72","19,2",20,"91,07"
08.08.2024 02:00:00,"19,05","18,8","19,5","93,6"
08.08.2024 03:00:00,"19,11",19,"19,4","91,57"
08.08.2024 04:00:00,"18,2","17,6","18,9","94,45"
08.08.2024 05:00:00,"18,17","17,7","18,5","92,67"
08.08.2024 06:00:00,"18,43","18,2","18,6","88,36"
08.08.2024 07:00:00,"19,55","18,7","21,6","81,93"
08.08.2024 08:00:00,"23,36","21,9","24,6","67,58"
08.08.2024 09:00:00,"25,93","24,4","27,6","61,94"
08.08.2024 10:00:00,"29,75","28,1","30,7","50,57"
08.08.2024 11:00:00,"30,35","29,6","31,1","48,72"
08.08.2024 12:00:00,31,"30,5","31,7","45,89"
08.08.2024 13:00:00,"31,86","31,5","32,4","44,58"
08.08.2024 14:00:00,"32,65","32,1","33,2","43,79"
08.08.2024 15:00:00,"33,36","32,9","33,8","40,75"
08.08.2024 16:00:00,"34,05","33,8","34,3","38,55"
08.08.2024 17:00:00,"33,82","33,6",34,"38,5"
08.08.2024 18:00:00,"33,66","33,1","34,4","39,16"
08.08.2024 19:00:00,"33,04",32,"33,9","41,82"
08.08.2024 20:00:00,"30,21",28,"31,7","48,43"
08.08.2024 21:00:00,"27,07","26,7","27,6","61,75"
08.08.2024 22:00:00,"25,47","24,2","26,6","72,37"
08.08.2024 23:00:00,"23,49","22,8",24,"79,16"
09.08.2024 00:00:00,"22,74","22,4","23,3","83,64"
09.08.2024 01:00:00,"21,82","21,3","22,3","86,97"
09.08.2024 02:00:00,"21,65","21,5","21,8","84,83"
09.08.2024 03:00:00,"21,49","21,3","21,7","84,73"
09.08.2024 04:00:00,"22,01","21,3","22,5","81,22"
09.08.2024 05:00:00,"21,55","20,7","22,2","82,34"
09.08.2024 06:00:00,"20,78","19,9","21,4","85,96"
09.08.2024 07:00:00,"20,84","19,8","23,2","87,79"
09.08.2024 08:00:00,"25,12","23,7","26,3","70,52"
09.08.2024 09:00:00,"27,93","26,5","29,7","61,57"
09.08.2024 10:00:00,"31,05","29,7","31,9","53,16"
09.08.2024 11:00:00,"31,92","31,4","32,8","47,9"
09.08.2024 12:00:00,"33,05","32,2","33,7","42,3"
09.08.2024 13:00:00,"34,45",34,"34,8","38,19"
09.08.2024 14:00:00,"35,35","34,7","36,1","33,35"
09.08.2024 15:00:00,"35,97","35,5","36,3","32,95"
09.08.2024 16:00:00,"35,88","35,5","36,2","35,02"
09.08.2024 17:00:00,"35,32","34,9","35,8","40,6"
09.08.2024 18:00:00,"34,16","33,7","35,1","43,5"
09.08.2024 19:00:00,"32,65","31,9",34,"44,61"
09.08.2024 20:00:00,"30,35","29,1","31,5","49,72"
09.08.2024 21:00:00,"27,65","26,3","28,8","57,95"
09.08.2024 22:00:00,"25,07","24,7","25,9","68,03"
09.08.2024 23:00:00,"23,85","23,5","24,6","74,27"
10.08.2024 00:00:00,"24,33","23,6","25,1",75
10.08.2024 01:00:00,"24,17",24,"24,5","75,38"
10.08.2024 02:00:00,"23,7","23,1","24,3","77,63"
10.08.2024 03:00:00,"23,9","22,7","24,5","75,05"
10.08.2024 04:00:00,"22,88","22,5","23,3","76,9"
10.08.2024 05:00:00,"22,2","21,6","23,4","78,3"
10.08.2024 06:00:00,"22,55","22,2","23,2","75,14"
10.08.2024 07:00:00,"22,85",22,"25,3","73,97"
10.08.2024 08:00:00,"26,65","25,8","27,4","61,69"
10.08.2024 09:00:00,"29,14","27,6","30,6","56,98"
10.08.2024 10:00:00,"32,33","30,9","33,2","49,05"
10.08.2024 11:00:00,"33,3","32,7","34,1","43,11"
10.08.2024 12:00:00,"34,8","33,9","35,7","38,71"
10.08.2024 13:00:00,"35,38","34,8","36,3","37,74"
10.08.2024 14:00:00,"36,03","35,4","36,7","36,95"
10.08.2024 15:00:00,"35,91","35,5","36,4","36,7"
10.08.2024 16:00:00,"36,55",36,"37,3","35,46"
10.08.2024 17:00:00,"36,27","35,4","36,7","35,65"
10.08.2024 18:00:00,"35,53","34,9",36,"39,28"
10.08.2024 19:00:00,"34,14","32,5","35,3","39,83"
10.08.2024 20:00:00,"30,88","29,4","32,3","47,54"
10.08.2024 21:00:00,"28,63","27,8","29,4","52,32"
10.08.2024 22:00:00,"25,99","24,7","27,6","61,37"
10.08.2024 23:00:00,"24,08","23,6","24,6","70,63"
11.08.2024 00:00:00,"24,17",24,"24,4","72,75"
11.08.2024 01:00:00,"25,08","24,4","25,5","68,63"
11.08.2024 02:00:00,"24,77","24,4","25,3","69,18"
11.08.2024 03:00:00,"25,15","24,6","25,4","67,18"
11.08.2024 04:00:00,"24,16","23,7","24,4","70,41"
11.08.2024 05:00:00,24,"23,5","24,3","70,08"
11.08.2024 06:00:00,"23,29","22,5","24,2","72,57"
11.08.2024 07:00:00,"23,05","22,5","24,8","75,63"
11.08.2024 08:00:00,"26,9","25,3","28,1","63,73"
11.08.2024 09:00:00,"29,96","28,3","31,4","52,97"
11.08.2024 10:00:00,"33,12","31,7","34,3","41,09"
11.08.2024 11:00:00,"33,99","33,6","34,6","38,51"
11.08.2024 12:00:00,"35,56","34,8","36,4","34,48"
11.08.2024 13:00:00,"36,38","35,9","36,8","32,04"
11.08.2024 14:00:00,"37,03","36,4","37,7","31,14"
11.08.2024 15:00:00,"37,47","36,7","38,4","31,74"
11.08.2024 16:00:00,"37,51","37,1","37,8","31,63"
11.08.2024 17:00:00,"37,15","36,2","38,2","32,86"
11.08.2024 18:00:00,"35,32","34,4","36,1","41,21"
11.08.2024 19:00:00,"33,65","33,1","34,3","39,81"
11.08.2024 20:00:00,"31,61","30,3","33,1","44,53"
11.08.2024 21:00:00,"28,59","27,3","29,9","53,48"
11.08.2024 22:00:00,"25,75","24,9","27,2","62,99"
11.08.2024 23:00:00,"25,57","25,1","26,1","66,46"
12.08.2024 00:00:00,"25,96","25,7","26,2","65,34"
12.08.2024 01:00:00,"26,13","25,9","26,4","63,8"
12.08.2024 02:00:00,"25,91","25,7","26,1","63,86"
12.08.2024 03:00:00,"24,57","24,1","25,6","67,88"
12.08.2024 04:00:00,"23,36","23,2","23,8","72,07"
12.08.2024 05:00:00,"23,44","23,2","23,7","70,77"
12.08.2024 06:00:00,"23,56","22,9","23,8",69
12.08.2024 07:00:00,"23,67","22,7","25,5","68,68"
12.08.2024 08:00:00,"27,17","25,8","28,2","58,21"
12.08.2024 09:00:00,"30,8","28,4","33,3","49,55"
12.08.2024 10:00:00,"34,29","33,9","34,6","40,55"
12.08.2024 11:00:00,"34,51","34,2","34,8","39,52"
12.08.2024 12:00:00,"35,66","34,8","36,4","36,31"
12.08.2024 13:00:00,"36,85","36,6","37,3","32,84"
12.08.2024 14:00:00,"37,7","37,3","38,1","31,38"
12.08.2024 15:00:00,"38,55",38,39,"29,52"
12.08.2024 16:00:00,"38,83","38,5","39,2","28,93"
12.08.2024 17:00:00,"37,29","35,6","39,2","31,24"
12.08.2024 18:00:00,"34,84","34,3","35,5","36,25"
12.08.2024 19:00:00,"33,07","32,2","34,2","40,05"
12.08.2024 20:00:00,"31,37","30,5","32,1","43,56"
12.08.2024 21:00:00,"28,66",27,"30,3","51,28"
12.08.2024 22:00:00,"27,24","26,9","27,5","58,62"
12.08.2024 23:00:00,"27,01","26,9","27,2","59,61"
13.08.2024 00:00:00,"26,57","26,3","26,9","60,25"
13.08.2024 01:00:00,"26,14","26,1","26,2","60,63"
13.08.2024 02:00:00,"26,21","25,8","26,4","59,8"
13.08.2024 03:00:00,"25,59","25,4","25,7","61,59"
13.08.2024 04:00:00,"25,25",25,"25,4","62,3"
13.08.2024 05:00:00,"24,63","23,3","25,3","64,67"
13.08.2024 06:00:00,"22,62","22,3","23,4","72,38"
13.08.2024 07:00:00,"24,22","23,6","25,2","67,16"
13.08.2024 08:00:00,"27,2","25,7","28,4","58,08"
13.08.2024 09:00:00,"30,97","28,9","32,3","48,39"
13.08.2024 10:00:00,"33,61","32,7","34,7","43,72"
13.08.2024 11:00:00,"34,49","33,8","35,2","42,67"
13.08.2024 12:00:00,"35,97","35,6","36,5","38,97"
13.08.2024 13:00:00,"34,11","33,8","35,1","42,41"
13.08.2024 14:00:00,"37,23","34,8","38,4","36,24"
13.08.2024 15:00:00,"38,19","37,6","38,7","32,21"
13.08.2024 16:00:00,"37,09","36,2",38,"35,43"
13.08.2024 17:00:00,"36,85","36,6","37,4","37,58"
13.08.2024 18:00:00,"34,27","31,1","37,2","39,37"
13.08.2024 19:00:00,"30,15","29,4",31,"42,76"
13.08.2024 20:00:00,"28,88","28,6","29,4","50,62"
13.08.2024 21:00:00,"27,93","26,7","28,6","55,85"
13.08.2024 22:00:00,"26,76","26,2","27,7","61,92"
13.08.2024 23:00:00,"25,9",25,"27,7","66,77"
14.08.2024 00:00:00,"26,41","26,1","26,7","58,75"
14.08.2024 01:00:00,"26,62","26,2","26,8","54,3"
14.08.2024 02:00:00,"26,97","26,5","27,2","53,08"
14.08.2024 03:00:00,"26,91","26,8","27,1","53,53"
14.08.2024 04:00:00,"25,2","24,2","26,9","59,6"
14.08.2024 05:00:00,"22,92","22,2","23,6","67,47"
14.08.2024 06:00:00,"22,73","22,3","23,2","69,66"
14.08.2024 07:00:00,"23,81","22,5","25,7","64,87"
14.08.2024 08:00:00,"27,66","26,4","29,1","52,85"
14.08.2024 09:00:00,"31,41","29,4","33,9","44,9"
14.08.2024 10:00:00,"34,49","33,9","35,7","39,12"
14.08.2024 11:00:00,"35,31","34,9","35,9","36,38"
14.08.2024 12:00:00,"36,31","35,7","37,3","34,25"
14.08.2024 13:00:00,"36,87","36,3","37,5","34,21"
14.08.2024 14:00:00,"37,91",37,"38,8","31,58"
14.08.2024 15:00:00,"36,47","35,4","38,1","33,04"
14.08.2024 16:00:00,"35,54","32,3","37,8","37,02"
14.08.2024 17:00:00,"29,04","25,8","31,7","66,35"
14.08.2024 18:00:00,"29,81","27,8","31,7","60,4"
14.08.2024 19:00:00,"27,41","27,2","27,6","60,66"
14.08.2024 20:00:00,"27,45","26,7","27,9","61,47"
14.08.2024 21:00:00,"26,18","25,7","26,4","64,2"
14.08.2024 22:00:00,"25,37","24,3","26,2","62,8"
14.08.2024 23:00:00,"24,31","24,1","24,7","65,56"
15.08.2024 00:00:00,"24,41","24,2","24,8","62,68"
15.08.2024 01:00:00,"23,65","23,4","24,1","68,37"
15.08.2024 02:00:00,"23,05","22,8","23,4","73,7"
15.08.2024 03:00:00,"21,63",21,"22,6","82,81"
15.08.2024 04:00:00,"21,27",21,"21,5",85
15.08.2024 05:00:00,"21,23","20,9","21,8","85,52"
15.08.2024 06:00:00,"20,59",20,"21,5","88,46"
15.08.2024 07:00:00,"21,27","20,1","22,7","86,33"
15.08.2024 08:00:00,"24,83","23,3","25,8","73,41"
15.08.2024 09:00:00,"27,64",26,"29,4","62,23"
15.08.2024 10:00:00,"29,66","28,9","30,6","54,38"
15.08.2024 11:00:00,"30,97","30,5","31,4","50,3"
15.08.2024 12:00:00,"32,26","31,4","33,1","45,99"
15.08.2024 13:00:00,"32,93","32,5","33,3","45,13"
15.08.2024 14:00:00,"32,93","32,6","33,2","46,07"
15.08.2024 15:00:00,"32,66","32,1","33,4","45,08"
15.08.2024 16:00:00,"31,38","30,5",32,"48,91"
15.08.2024 17:00:00,"30,47","30,2","30,7","50,42"
15.08.2024 18:00:00,"29,41",29,"30,1","52,28"
15.08.2024 19:00:00,"28,79","28,4","29,1","53,86"
15.08.2024 20:00:00,"27,53","26,6","28,3","56,7"
15.08.2024 21:00:00,"25,16","24,5","26,4","65,23"
15.08.2024 22:00:00,"24,61","24,4","24,8","68,85"
15.08.2024 23:00:00,"24,87","24,6","25,1","69,98"
16.08.2024 00:00:00,"24,81","24,5","25,1","71,54"
16.08.2024 01:00:00,"24,84","24,4","25,1","71,9"
16.08.2024 02:00:00,"23,95","23,7","24,3","75,97"
16.08.2024 03:00:00,"23,76","23,2","24,2","77,05"
16.08.2024 04:00:00,"22,3","21,9",23,"83,85"
16.08.2024 05:00:00,"22,76",22,"23,2","81,85"
16.08.2024 06:00:00,"21,61","21,5","21,8","87,01"
16.08.2024 07:00:00,"22,51","21,9","23,7","84,47"
16.08.2024 08:00:00,"25,44","24,1",27,"73,15"
16.08.2024 09:00:00,"28,77","27,4","29,5","59,98"
16.08.2024 10:00:00,"31,65","30,2","32,5","51,08"
16.08.2024 11:00:00,"32,04","31,6","32,6","48,16"
16.08.2024 12:00:00,"31,8","31,3","32,4","49,07"
16.08.2024 13:00:00,"32,7","32,1","34,3","46,33"
16.08.2024 14:00:00,"33,91","32,9","34,9","43,89"
16.08.2024 15:00:00,"34,76","34,4",35,"42,7"
16.08.2024 16:00:00,"35,43","35,1","35,6","40,85"
16.08.2024 17:00:00,"34,54","31,8","35,8","42,51"
16.08.2024 18:00:00,"31,42",30,"33,3","47,51"
16.08.2024 19:00:00,"31,95",30,34,"49,18"
16.08.2024 20:00:00,"28,73","27,7","29,8","56,23"
16.08.2024 21:00:00,"26,67","26,3","27,4","57,07"
16.08.2024 22:00:00,"26,13","25,6","26,8","64,29"
16.08.2024 23:00:00,"25,38","24,8","25,8","68,65"
17.08.2024 00:00:00,"24,63","24,1","24,9","72,48"
17.08.2024 01:00:00,"24,91","24,1","25,9","67,24"
17.08.2024 02:00:00,"25,92","25,7","26,3","58,75"
17.08.2024 03:00:00,"24,51","23,5","25,3","62,98"
17.08.2024 04:00:00,"23,59","23,4","23,9","67,3"
17.08.2024 05:00:00,"23,65","23,4","23,9","67,96"
17.08.2024 06:00:00,"23,51","23,3","23,8","70,12"
17.08.2024 07:00:00,"23,78","23,5","24,5","70,13"
17.08.2024 08:00:00,"26,5","24,7","28,4","60,22"
17.08.2024 09:00:00,"30,47","28,8","32,3","48,81"
17.08.2024 10:00:00,"33,12","32,5","34,1",42
17.08.2024 11:00:00,"33,35","33,1","33,6","39,89"
17.08.2024 12:00:00,"34,72","33,8","35,5","37,4"
17.08.2024 13:00:00,"35,13",34,"36,4","35,81"
17.08.2024 14:00:00,"33,61","32,5",35,"38,73"
17.08.2024 15:00:00,"33,75","32,1","35,3","38,75"
17.08.2024 16:00:00,"28,83","21,3","32,4","54,78"
17.08.2024 17:00:00,"20,81","20,5","21,7","94,85"
17.08.2024 18:00:00,"24,44","22,3","25,9","90,11"
17.08.2024 19:00:00,"25,71","25,1","26,3","84,85"
17.08.2024 20:00:00,"24,03","22,7","24,9","91,32"
17.08.2024 21:00:00,"21,94","21,3","22,5","94,31"
17.08.2024 22:00:00,"22,15","21,2","22,7","85,96"
17.08.2024 23:00:00,"22,3","21,6",23,"82,4"
18.08.2024 00:00:00,"23,27","22,3","24,1","76,52"
18.08.2024 01:00:00,"23,77","23,5","24,2","72,55"
18.08.2024 02:00:00,"23,71","23,5","24,1","71,86"
18.08.2024 03:00:00,"23,05","22,7","23,4","74,73"
18.08.2024 04:00:00,"22,51","22,2",23,"79,35"
18.08.2024 05:00:00,"22,97","22,8","23,1","76,6"
18.08.2024 06:00:00,"22,43","21,7","22,8","76,41"
18.08.2024 07:00:00,"22,58","21,6","23,8","75,45"
